Customer ID,NombreCommandes,DateDerniereCommande,MontantTotal_x,TransactionAnnulation,Recency,MontantTotal_y,NombreArticles_y,PourcentageAnnulationMontant,NombreArticlesMoyenParCommande,PanierMoyen,Country
14198.0,9.0,2011-11-21 16:35:00,1535.78,3.0,18,1569.73,623.0,2.1627923273429217,69.22222222222223,174.41444444444446,United Kingdom
14199.0,4.0,2011-05-05 13:44:00,916.4999999999999,2.0,218,1091.7,254.0,16.048364935421834,63.5,272.925,United Kingdom
14200.0,1.0,2010-04-01 13:01:00,379.2,0.0,617,379.2,140.0,0.0,140.0,379.2,United Kingdom
14201.0,10.0,2011-10-10 13:27:00,1134.14,2.0,60,1193.54,806.0,4.976791728806732,80.6,119.354,United Kingdom
14202.0,3.0,2010-11-23 17:13:00,847.76,0.0,381,847.76,166.0,0.0,55.333333333333336,282.58666666666664,United Kingdom
14203.0,1.0,2010-11-07 13:35:00,339.34,0.0,397,339.34,80.0,0.0,80.0,339.34,United Kingdom
14204.0,3.0,2010-10-13 13:32:00,901.9300000000001,0.0,422,1062.96,492.0,15.149205990818091,164.0,354.32,United Kingdom
14205.0,9.0,2011-11-23 10:55:00,1918.1000000000001,2.0,16,2414.2,1342.0,20.549250269240314,149.11111111111111,268.2444444444444,United Kingdom
14206.0,3.0,2011-04-14 16:38:00,1145.21,2.0,239,1185.01,930.0,3.3586214462325175,310.0,395.00333333333333,United Kingdom
14207.0,1.0,2010-01-21 09:33:00,157.8,0.0,687,157.8,36.0,0.0,36.0,157.8,United Kingdom
14208.0,2.0,2011-09-06 12:48:00,567.05,0.0,94,567.05,529.0,0.0,264.5,283.525,United Kingdom
14209.0,15.0,2011-11-29 10:18:00,4937.37,4.0,10,4993.27,1739.0,1.1195068562284942,115.93333333333334,332.8846666666667,United Kingdom
14210.0,16.0,2011-09-09 12:55:00,5814.320000000001,5.0,91,5861.52,2604.0,0.8052518800584118,162.75,366.345,United Kingdom
14211.0,18.0,2011-10-17 13:23:00,4301.69,8.0,53,4402.29,2575.0,2.2851743070084063,143.05555555555554,244.57166666666666,United Kingdom
14212.0,2.0,2011-09-11 12:45:00,2190.14,0.0,89,2190.14,2046.0,0.0,1023.0,1095.07,United Kingdom
14214.0,5.0,2011-11-09 10:31:00,1000.23,2.0,30,1004.38,751.0,0.4131902268065849,150.2,200.876,United Kingdom
14215.0,9.0,2011-11-28 12:19:00,3404.53,1.0,11,3416.33,2285.0,0.345399888184096,253.88888888888889,379.59222222222223,United Kingdom
14216.0,3.0,2011-11-23 13:24:00,1555.83,1.0,16,2150.04,712.0,27.637160238879275,237.33333333333334,716.68,United Kingdom
14217.0,22.0,2011-11-28 12:08:00,3132.29,8.0,11,3416.89,1256.0,8.329211651531068,57.09090909090909,155.31318181818182,United Kingdom
14218.0,1.0,2011-10-28 10:00:00,169.48000000000002,0.0,42,169.48000000000002,160.0,0.0,160.0,169.48000000000002,United Kingdom
14219.0,2.0,2010-10-26 10:34:00,543.89,0.0,409,633.83,363.0,14.189924743227685,181.5,316.915,United Kingdom
14220.0,4.0,2011-04-06 13:23:00,1515.0,0.0,247,1515.0,468.0,0.0,117.0,378.75,United Kingdom
14221.0,17.0,2011-10-28 13:42:00,6506.59,2.0,42,6517.49,3808.0,0.16724229726473896,224.0,383.38176470588235,United Kingdom
14222.0,1.0,2011-06-15 16:42:00,683.17,0.0,177,683.17,607.0,0.0,607.0,683.17,United Kingdom
14223.0,3.0,2011-09-08 13:38:00,975.23,1.0,92,991.13,585.0,1.6042295158051896,195.0,330.37666666666667,United Kingdom
14224.0,9.0,2011-08-21 13:24:00,1897.9,0.0,110,1897.9,863.0,0.0,95.88888888888889,210.8777777777778,United Kingdom
14225.0,4.0,2010-10-01 10:32:00,2015.12,1.0,434,2037.02,1168.0,1.0750999008355386,292.0,509.255,United Kingdom
14226.0,6.0,2011-11-11 11:34:00,2967.78,3.0,28,3002.53,1726.0,1.1573572953475901,287.6666666666667,500.4216666666667,United Kingdom
14227.0,15.0,2011-11-13 15:48:00,6324.76,7.0,26,6366.16,4045.0,0.6503135328046992,269.6666666666667,424.41066666666666,United Kingdom
14228.0,3.0,2010-09-28 09:45:00,745.5,0.0,437,745.5,260.0,0.0,86.66666666666667,248.5,United Kingdom
14229.0,7.0,2011-10-19 10:04:00,2468.99,4.0,51,2594.04,934.0,4.820665833988689,133.42857142857142,370.57714285714286,United Kingdom
14230.0,3.0,2010-09-30 09:07:00,979.8000000000001,0.0,435,979.8,246.0,-1.1603065699287205e-14,82.0,326.59999999999997,United Kingdom
14231.0,4.0,2011-06-13 15:35:00,1131.97,2.0,179,1235.62,610.0,8.388501319175788,152.5,308.905,United Kingdom
14232.0,5.0,2011-11-08 12:17:00,2043.93,3.0,31,2048.07,1941.0,0.20214152836573454,388.2,409.61400000000003,United Kingdom
14233.0,7.0,2011-10-27 09:25:00,2766.96,3.0,43,2904.27,1261.0,4.727866210786185,180.14285714285714,414.8957142857143,United Kingdom
14234.0,4.0,2011-11-17 17:53:00,775.46,0.0,22,775.46,963.0,0.0,240.75,193.865,United Kingdom
14235.0,9.0,2011-11-29 13:26:00,4666.99,1.0,10,4717.99,3014.0,1.0809688023925443,334.8888888888889,524.2211111111111,United Kingdom
14236.0,5.0,2011-09-20 09:13:00,1732.74,2.0,80,1744.64,812.0,0.6820891415994182,162.4,348.928,United Kingdom
14237.0,2.0,2010-12-01 13:20:00,627.04,1.0,373,632.14,276.0,0.8067833074951788,138.0,316.07,United Kingdom
14238.0,3.0,2011-01-17 14:40:00,434.23,0.0,326,434.23,189.0,0.0,63.0,144.74333333333334,United Kingdom
14239.0,21.0,2011-10-27 14:40:00,4203.72,3.0,43,4263.17,1729.0,1.3945022131418596,82.33333333333333,203.00809523809525,United Kingdom
14240.0,3.0,2011-11-09 13:45:00,1247.49,0.0,30,1247.49,655.0,0.0,218.33333333333334,415.83,United Kingdom
14241.0,2.0,2011-06-09 11:46:00,333.70000000000005,0.0,183,333.70000000000005,242.0,0.0,121.0,166.85000000000002,United Kingdom
14242.0,2.0,2011-04-19 11:46:00,280.55,0.0,234,280.55,123.0,0.0,61.5,140.275,United Kingdom
14243.0,16.0,2011-11-01 13:20:00,7257.9400000000005,6.0,38,7431.05,3687.0,2.329549659873096,230.4375,464.440625,United Kingdom
14244.0,1.0,2010-02-18 17:09:00,354.82,1.0,659,366.42,814.0,3.1657660608045473,814.0,366.42,United Kingdom
14245.0,2.0,2011-06-16 14:33:00,1677.48,3.0,176,1693.45,976.0,0.9430452626295448,488.0,846.725,United Kingdom
14246.0,3.0,2011-08-21 11:50:00,1474.06,0.0,110,1474.06,804.0,0.0,268.0,491.3533333333333,United Kingdom
14247.0,5.0,2011-03-06 15:21:00,769.71,1.0,278,772.66,382.0,0.3817979447622411,76.4,154.53199999999998,United Kingdom
14248.0,3.0,2011-01-25 14:45:00,1032.95,0.0,318,1032.95,692.0,0.0,230.66666666666666,344.31666666666666,United Kingdom
14249.0,12.0,2010-10-25 12:34:00,5625.46,0.0,410,5625.46,2486.0,0.0,207.16666666666666,468.78833333333336,United Kingdom
14250.0,1.0,2011-09-11 13:44:00,1228.83,0.0,89,1904.05,1200.0,35.46230403613351,1200.0,1904.05,United Kingdom
14251.0,4.0,2011-11-29 12:07:00,2397.42,0.0,10,2879.7000000000003,1674.0,16.74757787269508,418.5,719.9250000000001,United Kingdom
14252.0,1.0,2010-11-23 13:36:00,350.99,0.0,381,350.99,111.0,0.0,111.0,350.99,United Kingdom
14253.0,2.0,2010-08-03 14:55:00,363.40000000000003,0.0,493,363.4,88.0,-1.5642107556634018e-14,44.0,181.7,United Kingdom
14254.0,1.0,2010-10-03 11:52:00,601.03,0.0,432,601.03,263.0,0.0,263.0,601.03,United Kingdom
14256.0,5.0,2011-03-30 16:39:00,2397.34,4.0,254,2473.99,1171.0,3.0982340268149686,234.2,494.79799999999994,United Kingdom
14257.0,9.0,2011-10-19 13:38:00,5942.0,1.0,51,5954.45,3332.0,0.20908732124713145,370.22222222222223,661.6055555555555,United Kingdom
14259.0,1.0,2011-07-21 10:44:00,120.0,0.0,141,120.0,68.0,0.0,68.0,120.0,United Kingdom
14260.0,3.0,2010-08-25 14:55:00,824.28,0.0,471,824.28,544.0,0.0,181.33333333333334,274.76,United Kingdom
14261.0,2.0,2011-10-20 10:04:00,1163.45,0.0,50,1163.45,406.0,0.0,203.0,581.725,United Kingdom
14262.0,7.0,2011-11-22 10:35:00,2313.53,0.0,17,2618.23,1645.0,11.6376330574472,235.0,374.03285714285715,United Kingdom
14263.0,1.0,2010-10-12 14:09:00,322.93,0.0,423,322.93,171.0,0.0,171.0,322.93,United Kingdom
14264.0,6.0,2011-07-08 10:20:00,1461.3600000000001,2.0,154,1517.36,553.0,3.690620551484142,92.16666666666667,252.89333333333332,United Kingdom
14265.0,4.0,2011-08-22 13:32:00,1373.35,0.0,109,1373.35,715.0,0.0,178.75,343.3375,Unspecified
14266.0,1.0,2010-10-07 13:32:00,40.56,0.0,428,40.56,24.0,0.0,24.0,40.56,United Kingdom
14267.0,3.0,2011-07-12 11:11:00,1259.19,6.0,150,1516.24,530.0,16.95312087796127,176.66666666666666,505.41333333333336,United Kingdom
14268.0,1.0,2010-08-26 10:45:00,354.85,0.0,470,354.85,147.0,0.0,147.0,354.85,United Kingdom
14269.0,1.0,2010-09-30 18:19:00,261.68,1.0,435,295.73,123.0,11.513880904879455,123.0,295.73,United Kingdom
14270.0,1.0,2011-01-12 09:33:00,492.65000000000003,0.0,331,492.65,197.0,-1.1538296734153663e-14,197.0,492.65,United Kingdom
14271.0,2.0,2011-04-28 12:47:00,219.13,0.0,225,219.13,149.0,0.0,74.5,109.565,United Kingdom
14272.0,4.0,2011-09-27 10:08:00,920.81,0.0,73,920.81,1097.0,0.0,274.25,230.2025,United Kingdom
14273.0,4.0,2011-10-19 13:20:00,559.97,0.0,51,559.97,264.0,0.0,66.0,139.9925,United Kingdom
14274.0,1.0,2010-01-22 12:51:00,256.6,0.0,686,256.6,178.0,0.0,178.0,256.6,United Kingdom
14275.0,6.0,2010-11-09 09:06:00,1189.3799999999999,0.0,395,1189.38,538.0,1.9116991663154923e-14,89.66666666666667,198.23000000000002,United Kingdom
14276.0,7.0,2011-09-12 17:49:00,1933.73,5.0,88,2102.68,1406.0,8.034983925276308,200.85714285714286,300.3828571428571,United Kingdom
14278.0,1.0,2010-10-26 12:07:00,205.83,0.0,409,205.83,131.0,0.0,131.0,205.83,United Kingdom
14279.0,2.0,2010-07-07 08:42:00,191.86,0.0,520,191.86,46.0,0.0,23.0,95.93,United Kingdom
14280.0,1.0,2011-05-27 10:37:00,134.04,0.0,196,134.04,52.0,0.0,52.0,134.04,United Kingdom
14281.0,1.0,2010-10-27 14:45:00,245.15,0.0,408,245.15,45.0,0.0,45.0,245.15,United Kingdom
14282.0,23.0,2011-11-20 15:27:00,7486.96,1.0,19,7849.66,5478.0,4.620582292736244,238.17391304347825,341.28956521739127,United Kingdom
14283.0,4.0,2010-09-02 14:46:00,628.4399999999999,0.0,463,628.4399999999999,550.0,0.0,137.5,157.10999999999999,United Kingdom
14284.0,3.0,2011-11-09 08:11:00,1282.85,1.0,30,1299.65,510.0,1.2926557150002063,170.0,433.2166666666667,United Kingdom
14285.0,8.0,2011-11-18 14:50:00,3284.42,0.0,21,3284.42,954.0,0.0,119.25,410.5525,United Kingdom
14286.0,7.0,2011-11-16 10:34:00,8396.7,5.0,23,8479.76,8795.0,0.9795088540241645,1256.4285714285713,1211.3942857142858,United Kingdom
14288.0,1.0,2011-05-11 15:17:00,413.85,1.0,212,426.6,188.0,2.9887482419127984,188.0,426.6,United Kingdom
14289.0,5.0,2011-07-28 10:24:00,832.78,0.0,134,911.26,292.0,8.612251168711458,58.4,182.252,United Kingdom
14290.0,8.0,2011-11-28 14:02:00,4221.43,6.0,11,4516.56,1600.0,6.5343978603184745,200.0,564.57,United Kingdom
14291.0,21.0,2011-10-13 09:16:00,7286.71,2.0,57,7904.1,6146.0,7.811009476094689,292.6666666666667,376.3857142857143,United Kingdom
14292.0,14.0,2011-11-04 13:51:00,8474.58,11.0,35,9226.25,3429.0,8.147080341417153,244.92857142857142,659.0178571428571,United Kingdom
14293.0,8.0,2011-07-15 15:28:00,2867.1800000000003,1.0,147,3267.9300000000003,1730.0,12.263114570997542,216.25,408.49125000000004,United Kingdom
14294.0,1.0,2010-10-28 16:25:00,375.34,0.0,407,375.34,190.0,0.0,190.0,375.34,United Kingdom
14295.0,4.0,2011-10-30 15:50:00,2309.06,3.0,40,2352.91,1028.0,1.8636496933584334,257.0,588.2275,United Kingdom
14296.0,2.0,2010-10-22 09:25:00,448.45,1.0,413,456.4,314.0,1.741893076248902,157.0,228.2,United Kingdom
14297.0,4.0,2011-11-22 09:06:00,1290.48,1.0,17,1305.33,865.0,1.1376433545540139,216.25,326.3325,United Kingdom
14300.0,1.0,2011-11-21 08:57:00,43.2,0.0,18,43.2,32.0,0.0,32.0,43.2,United Kingdom
14301.0,4.0,2011-08-24 09:04:00,1956.23,3.0,107,1992.18,1686.0,1.8045558132297306,421.5,498.045,United Kingdom
14302.0,3.0,2010-10-05 08:10:00,742.9000000000001,0.0,430,742.9000000000001,298.0,0.0,99.33333333333333,247.63333333333335,United Kingdom
14303.0,2.0,2010-10-28 15:37:00,277.94,0.0,407,277.94,218.0,0.0,109.0,138.97,United Kingdom
14304.0,3.0,2011-05-01 11:50:00,1523.81,2.0,222,1725.01,775.0,11.663700500286959,258.3333333333333,575.0033333333333,United Kingdom
14305.0,3.0,2011-09-29 15:29:00,1803.76,2.0,71,1858.96,1089.0,2.969402246417354,363.0,619.6533333333333,United Kingdom
14306.0,6.0,2011-10-19 13:23:00,3141.5,1.0,51,3151.4,2065.0,0.314146093799584,344.1666666666667,525.2333333333333,United Kingdom
14307.0,10.0,2011-09-12 09:38:00,5063.08,1.0,88,5071.03,3374.0,0.15677288440415102,337.4,507.10299999999995,United Kingdom
14309.0,10.0,2011-11-11 09:46:00,3358.09,1.0,28,3780.81,2583.0,11.18067292458494,258.3,378.081,United Kingdom
14310.0,1.0,2010-10-03 12:34:00,492.1,0.0,432,492.1,230.0,0.0,230.0,492.1,United Kingdom
14311.0,2.0,2011-04-28 19:49:00,435.90000000000003,1.0,225,516.45,235.0,15.596863200697067,117.5,258.225,United Kingdom
14312.0,11.0,2011-10-24 09:46:00,3090.29,0.0,46,3090.29,1904.0,0.0,173.0909090909091,280.93545454545455,United Kingdom
14314.0,2.0,2011-08-25 10:39:00,221.9,1.0,106,229.8,332.0,3.4377719756309855,166.0,114.9,United Kingdom
14315.0,8.0,2011-11-18 15:35:00,3168.72,2.0,21,3197.82,1344.0,0.9099949340488321,168.0,399.7275,United Kingdom
14316.0,5.0,2010-10-13 16:31:00,1355.34,1.0,422,1370.34,4494.0,1.0946188537151365,898.8,274.068,United Kingdom
14317.0,1.0,2011-10-06 10:44:00,508.58000000000004,0.0,64,508.58,255.0,-1.1176888367770658e-14,255.0,508.58,United Kingdom
14318.0,1.0,2010-09-05 15:32:00,158.02,0.0,460,158.02,152.0,0.0,152.0,158.02,United Kingdom
14319.0,1.0,2010-10-11 13:38:00,476.95000000000005,1.0,424,494.85,329.0,3.61725775487521,329.0,494.85,United Kingdom
14320.0,5.0,2011-05-17 09:24:00,1204.1200000000001,2.0,206,1346.75,713.0,10.5906812697234,142.6,269.35,United Kingdom
14321.0,7.0,2011-11-29 09:47:00,2198.58,1.0,10,2218.06,3275.0,0.8782449527965889,467.85714285714283,316.86571428571426,United Kingdom
14322.0,4.0,2010-10-08 13:14:00,384.3,2.0,427,474.1,158.0,18.941151655768827,39.5,118.525,United Kingdom
14323.0,2.0,2011-08-17 11:37:00,574.26,2.0,114,605.0600000000001,350.0,5.090404257429026,175.0,302.53000000000003,United Kingdom
14324.0,2.0,2010-10-26 11:44:00,701.61,0.0,409,701.61,402.0,0.0,201.0,350.805,United Kingdom
14325.0,1.0,2010-05-19 09:20:00,245.48000000000002,0.0,569,245.48,320.0,-1.1578014270166209e-14,320.0,245.48,United Kingdom
14326.0,3.0,2011-04-19 11:08:00,923.98,1.0,234,940.98,572.0,1.8066271334141002,190.66666666666666,313.66,United Kingdom
14327.0,6.0,2011-06-29 13:58:00,1894.93,0.0,163,1894.93,1296.0,0.0,216.0,315.82166666666666,United Kingdom
14329.0,15.0,2011-11-22 15:50:00,9739.62,12.0,17,9927.22,5921.0,1.8897536268965385,394.73333333333335,661.8146666666667,United Kingdom
14330.0,1.0,2010-03-26 09:10:00,200.63,0.0,623,200.63,103.0,0.0,103.0,200.63,United Kingdom
14331.0,2.0,2011-08-07 13:17:00,462.65999999999997,0.0,124,462.66,252.0,1.2286218575370252e-14,126.0,231.33,United Kingdom
14332.0,5.0,2011-11-17 11:54:00,1943.51,0.0,22,1943.51,893.0,0.0,178.6,388.702,United Kingdom
14333.0,1.0,2011-10-06 19:25:00,351.45,1.0,64,415.2,58.0,15.354046242774565,58.0,415.2,United Kingdom
14334.0,12.0,2011-11-23 10:01:00,4292.98,2.0,16,4318.48,2986.0,0.5904855412089439,248.83333333333334,359.8733333333333,United Kingdom
14335.0,2.0,2011-11-23 13:41:00,468.26,0.0,16,468.26,379.0,0.0,189.5,234.13,Germany
14336.0,4.0,2011-11-23 11:40:00,1614.91,0.0,16,1614.91,1759.0,0.0,439.75,403.7275,United Kingdom
14338.0,3.0,2011-07-04 16:00:00,894.1,2.0,158,928.1,622.0,3.6633983406960455,207.33333333333334,309.3666666666667,United Kingdom
14339.0,2.0,2011-04-19 11:31:00,604.48,3.0,234,620.27,456.0,2.545665597239906,228.0,310.135,United Kingdom
14340.0,1.0,2011-05-05 09:44:00,134.7,0.0,218,134.7,58.0,0.0,58.0,134.7,United Kingdom
14341.0,18.0,2011-10-25 15:48:00,4443.47,2.0,45,4467.32,2819.0,0.5338771343892861,156.61111111111111,248.18444444444444,United Kingdom
14342.0,6.0,2011-11-18 13:21:00,843.74,3.0,21,918.44,521.0,8.13335656112539,86.83333333333333,153.07333333333335,United Kingdom
14343.0,4.0,2010-10-14 13:05:00,1088.91,0.0,421,1088.91,631.0,0.0,157.75,272.2275,United Kingdom
14344.0,20.0,2011-08-04 13:51:00,3333.7000000000003,0.0,127,3333.7000000000003,1669.0,0.0,83.45,166.685,United Kingdom
14345.0,1.0,2011-11-01 09:51:00,108.97999999999999,0.0,38,108.98,50.0,1.3039874027529825e-14,50.0,108.98,United Kingdom
14346.0,5.0,2011-08-11 09:47:00,2315.75,0.0,120,2315.75,1878.0,0.0,375.6,463.15,United Kingdom
14347.0,1.0,2009-12-03 10:49:00,82.6,0.0,736,82.6,48.0,0.0,48.0,82.6,United Kingdom
14348.0,1.0,2011-03-24 16:23:00,409.57,0.0,260,409.57,183.0,0.0,183.0,409.57,United Kingdom
14349.0,1.0,2011-11-29 15:39:00,133.5,0.0,10,133.5,86.0,0.0,86.0,133.5,United Kingdom
14350.0,3.0,2011-03-14 12:27:00,947.8,1.0,270,972.03,543.0,2.49272141806323,181.0,324.01,United Kingdom
14351.0,1.0,2011-06-28 11:56:00,51.0,0.0,164,51.0,12.0,0.0,12.0,51.0,United Kingdom
14352.0,4.0,2011-07-05 15:41:00,1078.96,0.0,157,1078.96,538.0,0.0,134.5,269.74,United Kingdom
14353.0,3.0,2011-05-08 16:06:00,376.5,0.0,215,376.5,344.0,0.0,114.66666666666667,125.5,United Kingdom
14354.0,1.0,2011-11-09 15:36:00,87.78,0.0,30,163.62,210.0,46.35130179684635,210.0,163.62,United Kingdom
14355.0,3.0,2010-12-09 12:16:00,1014.45,0.0,365,1014.45,709.0,0.0,236.33333333333334,338.15000000000003,United Kingdom
14356.0,2.0,2011-10-10 17:16:00,666.9399999999999,2.0,60,701.23,277.0,4.889979036835286,138.5,350.615,United Kingdom
14357.0,1.0,2011-10-27 16:23:00,225.77,0.0,43,225.77,148.0,0.0,148.0,225.77,United Kingdom
14358.0,2.0,2010-11-15 15:51:00,400.06,0.0,389,400.06,338.0,0.0,169.0,200.03,United Kingdom
14359.0,3.0,2011-11-20 13:17:00,882.58,3.0,19,912.18,371.0,3.2449735797759116,123.66666666666667,304.06,United Kingdom
14360.0,4.0,2011-11-08 09:12:00,2128.23,0.0,31,2128.23,1151.0,0.0,287.75,532.0575,United Kingdom
14361.0,1.0,2010-05-10 12:29:00,214.70999999999998,0.0,578,214.71,251.0,1.3237254636674588e-14,251.0,214.71,United Kingdom
14362.0,1.0,2011-11-17 15:08:00,161.2,0.0,22,161.2,100.0,0.0,100.0,161.2,United Kingdom
14363.0,2.0,2010-11-02 17:01:00,227.47000000000003,0.0,402,227.47000000000003,105.0,0.0,52.5,113.73500000000001,United Kingdom
14364.0,8.0,2011-08-23 11:01:00,3717.35,0.0,108,3717.35,1967.0,0.0,245.875,464.66875,United Kingdom
14365.0,2.0,2010-11-10 09:52:00,634.68,0.0,394,634.68,557.0,0.0,278.5,317.34,United Kingdom
14366.0,1.0,2010-07-02 17:23:00,136.0,0.0,525,136.0,16.0,0.0,16.0,136.0,United Kingdom
14367.0,15.0,2011-11-18 12:09:00,8534.29,3.0,21,9261.52,4438.0,7.852166814950456,295.8666666666667,617.4346666666667,United Kingdom
14368.0,1.0,2011-01-24 09:52:00,155.0,0.0,319,155.0,36.0,0.0,36.0,155.0,United Kingdom
14369.0,2.0,2010-03-07 15:47:00,469.13,0.0,642,469.13,255.0,0.0,127.5,234.565,United Kingdom
14370.0,6.0,2010-09-15 10:53:00,1092.13,3.0,450,1175.78,266.0,7.1144261681606995,44.333333333333336,195.96333333333334,United Kingdom
14371.0,1.0,2011-02-17 16:35:00,100.5,0.0,295,100.5,34.0,0.0,34.0,100.5,United Kingdom
14372.0,2.0,2010-09-22 16:17:00,830.1800000000001,1.0,443,860.08,378.0,3.476420798065293,189.0,430.04,United Kingdom
14373.0,1.0,2010-12-16 15:40:00,76.55,0.0,358,76.55,17.0,0.0,17.0,76.55,United Kingdom
14374.0,1.0,2010-06-16 14:25:00,108.0,0.0,541,108.0,20.0,0.0,20.0,108.0,United Kingdom
14375.0,3.0,2011-06-07 13:44:00,1132.99,0.0,185,1132.99,659.0,0.0,219.66666666666666,377.66333333333336,United Kingdom
14376.0,1.0,2010-01-25 15:36:00,215.46,0.0,683,215.46,50.0,0.0,50.0,215.46,United Kingdom
14377.0,2.0,2011-06-01 13:32:00,617.05,0.0,191,617.05,219.0,0.0,109.5,308.525,United Kingdom
14378.0,1.0,2010-03-28 12:22:00,131.25,0.0,621,131.25,57.0,0.0,57.0,131.25,United Kingdom
14379.0,4.0,2011-10-26 16:43:00,1268.91,0.0,44,1268.91,713.0,0.0,178.25,317.2275,United Kingdom
14381.0,2.0,2011-10-18 17:10:00,631.34,0.0,52,631.34,453.0,0.0,226.5,315.67,United Kingdom
14382.0,2.0,2011-11-13 16:18:00,1240.85,1.0,26,1246.8,1701.0,0.477221687520055,850.5,623.4,United Kingdom
14383.0,3.0,2011-11-01 15:53:00,1247.69,0.0,38,1247.69,817.0,0.0,272.3333333333333,415.8966666666667,United Kingdom
14384.0,1.0,2010-07-27 09:53:00,58.5,0.0,500,58.5,30.0,0.0,30.0,58.5,United Kingdom
14385.0,2.0,2011-11-23 13:56:00,126.76,0.0,16,202.11,159.0,37.28167829399832,79.5,101.055,United Kingdom
14386.0,1.0,2011-02-16 09:45:00,142.4,0.0,296,142.4,54.0,0.0,54.0,142.4,United Kingdom
14387.0,3.0,2011-11-07 12:29:00,1770.56,0.0,32,1770.56,819.0,0.0,273.0,590.1866666666666,United Kingdom
14388.0,16.0,2011-11-29 13:32:00,6616.65,3.0,10,6701.0,4360.0,1.2587673481569968,272.5,418.8125,United Kingdom
14389.0,5.0,2011-10-05 15:17:00,1846.47,5.0,65,1898.01,1388.0,2.715475682425275,277.6,379.602,United Kingdom
14390.0,13.0,2011-11-29 13:49:00,6323.33,5.0,10,6399.83,2910.0,1.195344251331676,223.84615384615384,492.2946153846154,United Kingdom
14391.0,1.0,2010-05-12 09:42:00,135.6,0.0,576,135.6,168.0,0.0,168.0,135.6,United Kingdom
14392.0,1.0,2010-10-03 12:56:00,266.4,0.0,432,266.4,114.0,0.0,114.0,266.4,United Kingdom
14393.0,1.0,2011-05-05 18:16:00,67.95,0.0,218,67.95,13.0,0.0,13.0,67.95,United Kingdom
14394.0,1.0,2010-05-24 10:43:00,93.8,0.0,564,93.8,58.0,0.0,58.0,93.8,United Kingdom
14395.0,19.0,2011-10-25 17:07:00,7601.82,4.0,45,8208.01,4072.0,7.385346752745191,214.31578947368422,432.0005263157895,United Kingdom
14396.0,7.0,2011-10-05 16:09:00,2121.93,0.0,65,2121.93,1022.0,0.0,146.0,303.1328571428571,United Kingdom
14397.0,17.0,2011-11-28 12:30:00,2160.0099999999998,3.0,11,2612.96,1890.0,17.334746800563355,111.17647058823529,153.70352941176472,United Kingdom
14398.0,2.0,2010-11-03 13:46:00,707.79,0.0,401,707.79,267.0,0.0,133.5,353.895,United Kingdom
14399.0,8.0,2010-11-10 13:23:00,2098.16,1.0,394,2113.16,968.0,0.7098373999129267,121.0,264.145,United Kingdom
14400.0,3.0,2011-07-21 18:05:00,1703.0,2.0,141,1732.47,1706.0,1.7010395562405138,568.6666666666666,577.49,United Kingdom
14401.0,21.0,2011-11-10 11:22:00,6349.62,3.0,29,6795.9,6401.0,6.566900631262965,304.8095238095238,323.6142857142857,United Kingdom
14402.0,1.0,2010-02-25 13:20:00,285.6,0.0,652,285.6,240.0,0.0,240.0,285.6,United Kingdom
14403.0,6.0,2011-08-01 12:57:00,1822.76,3.0,130,1880.51,737.0,3.0709754268788787,122.83333333333333,313.41833333333335,United Kingdom
14404.0,13.0,2011-11-06 12:30:00,2800.11,2.0,33,2899.11,1656.0,3.4148411064085185,127.38461538461539,223.00846153846155,United Kingdom
14405.0,1.0,2010-11-18 11:40:00,195.0,0.0,386,195.0,100.0,0.0,100.0,195.0,United Kingdom
14406.0,1.0,2011-08-12 16:54:00,156.75,0.0,119,156.75,77.0,0.0,77.0,156.75,United Kingdom
14407.0,5.0,2011-08-24 14:02:00,2096.08,3.0,107,2142.73,1414.0,2.177129176331133,282.8,428.546,United Kingdom
14408.0,11.0,2011-11-29 11:41:00,4109.77,0.0,10,4109.77,2444.0,0.0,222.1818181818182,373.6154545454546,United Kingdom
14409.0,9.0,2011-09-29 18:18:00,3453.69,1.0,71,3756.09,2401.0,8.050925297317159,266.77777777777777,417.34333333333336,United Kingdom
14410.0,11.0,2011-11-24 11:16:00,2136.37,6.0,15,2650.14,1375.0,19.386522976144658,125.0,240.92181818181817,United Kingdom
14411.0,1.0,2011-02-02 10:56:00,1063.0,0.0,310,1063.0,196.0,0.0,196.0,1063.0,United Kingdom
14412.0,3.0,2011-11-04 13:14:00,1417.49,1.0,35,1426.19,1428.0,0.6100168981692513,476.0,475.3966666666667,United Kingdom
14413.0,3.0,2010-12-12 13:37:00,427.57,0.0,362,427.57,279.0,0.0,93.0,142.52333333333334,United Kingdom
14414.0,8.0,2011-09-09 12:09:00,2387.48,1.0,91,2399.33,2877.0,0.4938878770323344,359.625,299.91625,United Kingdom
14415.0,22.0,2011-11-20 15:52:00,10819.18,9.0,19,12091.6,6304.0,10.523173111912403,286.54545454545456,549.6181818181818,United Kingdom
14416.0,2.0,2011-11-17 15:22:00,490.22,0.0,22,490.22,326.0,0.0,163.0,245.11,United Kingdom
14417.0,1.0,2010-11-17 10:55:00,604.2,0.0,387,604.2,567.0,0.0,567.0,604.2,United Kingdom
14418.0,2.0,2011-11-14 13:55:00,1039.9,0.0,25,1937.25,1711.0,46.320815589108264,855.5,968.625,United Kingdom
