NuméroClient,NombreCommandes,DateDerniereCommande,MontantEffectif,TransactionAnnulation,Récence,MontantGlobal,NombreArticlesTotal,PourcentageAnnulationMontant,NombreArticlesMoyenParCommande,PanierMoyen,Pays
13175.0,2.0,2010-06-03 19:13:00,793.1,2.0,420,831.45,423.0,4.6124240784172255,211.5,415.725,United Kingdom
13177.0,1.0,2010-10-05 10:35:00,229.75,0.0,297,512.2,180.0,55.14447481452558,180.0,512.2,United Kingdom
13178.0,18.0,2011-07-29 13:37:00,12664.15,4.0,0,14059.19,8778.0,9.92262000869183,487.6666666666667,781.0661111111111,United Kingdom
13179.0,1.0,2010-03-31 11:40:00,572.3100000000001,0.0,485,572.3100000000001,368.0,0.0,368.0,572.3100000000001,United Kingdom
13180.0,1.0,2010-04-11 13:37:00,86.10000000000001,0.0,474,86.10000000000001,42.0,0.0,42.0,86.10000000000001,United Kingdom
13181.0,1.0,2010-11-23 15:05:00,359.69,0.0,248,359.69,171.0,0.0,171.0,359.69,United Kingdom
13183.0,11.0,2011-07-27 11:47:00,5236.12,3.0,2,7036.18,4027.0,25.58291572984205,366.09090909090907,639.6527272727272,United Kingdom
13184.0,7.0,2011-07-15 12:59:00,1261.49,2.0,14,1700.29,1691.0,25.807362273494522,241.57142857142858,242.89857142857142,United Kingdom
13185.0,1.0,2011-03-17 11:56:00,71.4,0.0,134,71.4,12.0,0.0,12.0,71.4,United Kingdom
13187.0,4.0,2011-01-06 18:57:00,329.31,1.0,203,348.01,356.0,5.373408810091661,89.0,87.0025,United Kingdom
13190.0,3.0,2010-06-13 15:47:00,518.76,1.0,411,570.66,308.0,9.094732415098305,102.66666666666667,190.22,United Kingdom
13191.0,1.0,2010-02-19 17:02:00,159.21,0.0,525,159.21,111.0,0.0,111.0,159.21,United Kingdom
13192.0,5.0,2011-05-18 14:57:00,2096.91,2.0,72,2558.58,1629.0,18.043993152451755,325.8,511.716,United Kingdom
13194.0,2.0,2011-07-27 09:01:00,472.78,0.0,2,472.78,326.0,0.0,163.0,236.39,United Kingdom
13195.0,1.0,2010-10-21 13:07:00,172.38,0.0,281,172.38,83.0,0.0,83.0,172.38,United Kingdom
13196.0,4.0,2011-03-22 14:24:00,1773.99,1.0,129,3068.84,2006.0,42.193467238435375,501.5,767.21,United Kingdom
13197.0,1.0,2010-04-09 09:14:00,373.01000000000005,0.0,476,373.0100000000001,204.0,1.5239113927457173e-14,204.0,373.0100000000001,United Kingdom
13198.0,6.0,2011-07-06 10:49:00,4036.56,3.0,23,4974.2300000000005,3449.0,18.850555764409776,574.8333333333334,829.0383333333334,United Kingdom
13201.0,4.0,2010-07-25 14:30:00,1240.6100000000001,0.0,369,1240.61,1039.0,-1.832757074690935e-14,259.75,310.1525,United Kingdom
13202.0,7.0,2010-11-26 12:05:00,1571.35,1.0,245,1580.3,572.0,0.5663481617414444,81.71428571428571,225.75714285714284,United Kingdom
13203.0,7.0,2011-04-11 14:40:00,1926.8,1.0,109,2648.25,2413.0,27.242518644387804,344.7142857142857,378.32142857142856,United Kingdom
13204.0,1.0,2009-12-08 14:56:00,966.6600000000001,0.0,598,966.66,428.0,-1.1760788459397929e-14,428.0,966.66,United Kingdom
13205.0,1.0,2010-09-22 16:26:00,2803.2,0.0,310,2803.2,256.0,0.0,256.0,2803.2,United Kingdom
13206.0,13.0,2010-11-04 16:50:00,8377.32,0.0,267,8377.32,7155.0,0.0,550.3846153846154,644.4092307692307,United Kingdom
13207.0,3.0,2011-07-12 11:35:00,483.12000000000006,0.0,17,535.86,178.0,9.842122942559614,59.333333333333336,178.62,United Kingdom
13208.0,7.0,2011-07-07 14:18:00,1599.67,0.0,22,1964.02,1309.0,18.551236749116605,187.0,280.57428571428574,United Kingdom
13209.0,9.0,2011-07-19 09:52:00,6123.42,2.0,10,8509.51,5781.0,28.0402749394501,642.3333333333334,945.5011111111112,United Kingdom
13211.0,8.0,2010-12-13 16:17:00,1620.15,2.0,228,2729.32,1890.0,40.63906027875075,236.25,341.165,United Kingdom
13213.0,9.0,2011-06-16 14:56:00,2865.57,3.0,43,3851.52,2962.0,25.598984297108668,329.1111111111111,427.94666666666666,United Kingdom
13214.0,7.0,2010-10-18 10:00:00,3264.23,0.0,284,3264.23,2966.0,0.0,423.7142857142857,466.31857142857143,United Kingdom
13215.0,1.0,2010-11-02 18:26:00,81.6,0.0,268,81.6,96.0,0.0,96.0,81.6,United Kingdom
13216.0,1.0,2011-03-17 12:18:00,333.74,0.0,134,333.74,297.0,0.0,297.0,333.74,United Kingdom
13217.0,2.0,2011-07-20 12:32:00,214.1,1.0,9,666.48,512.0,67.87600528147881,256.0,333.24,United Kingdom
13219.0,1.0,2010-03-31 14:18:00,76.23,0.0,485,76.23,11.0,0.0,11.0,76.23,United Kingdom
13220.0,4.0,2011-06-07 11:10:00,1243.29,0.0,52,1336.09,396.0,6.9456398895283975,99.0,334.0225,United Kingdom
13221.0,2.0,2011-04-13 16:58:00,844.86,0.0,107,844.86,243.0,0.0,121.5,422.43,United Kingdom
13222.0,1.0,2010-05-11 13:54:00,88.5,0.0,444,88.5,30.0,0.0,30.0,88.5,United Kingdom
13223.0,6.0,2011-05-23 13:03:00,969.1200000000001,0.0,67,969.12,568.0,-1.1730935046394259e-14,94.66666666666667,161.52,United Kingdom
13224.0,1.0,2011-07-11 14:10:00,1212.26,0.0,18,2152.95,1515.0,43.69307229615178,1515.0,2152.95,United Kingdom
13225.0,14.0,2011-07-19 16:36:00,13714.99,1.0,10,16260.07,7401.0,15.652331140025844,528.6428571428571,1161.4335714285714,United Kingdom
13226.0,2.0,2011-03-11 14:35:00,312.46,0.0,140,312.46,179.0,0.0,89.5,156.23,United Kingdom
13227.0,1.0,2011-05-22 11:47:00,257.7,0.0,68,257.7,99.0,0.0,99.0,257.7,United Kingdom
13229.0,1.0,2011-04-28 12:07:00,160.95,0.0,92,160.95,63.0,0.0,63.0,160.95,United Kingdom
13230.0,28.0,2011-07-24 16:20:00,5733.93,1.0,5,6350.28,3610.0,9.705871237173785,128.92857142857142,226.79571428571427,United Kingdom
13232.0,4.0,2011-06-12 11:17:00,877.85,0.0,47,1357.0,776.0,35.30950626381724,194.0,339.25,United Kingdom
13233.0,3.0,2011-01-07 14:49:00,875.58,0.0,203,1176.46,1604.0,25.575030175271575,534.6666666666666,392.15333333333336,United Kingdom
13234.0,2.0,2010-02-05 11:41:00,356.95,0.0,539,356.95,162.0,0.0,81.0,178.475,United Kingdom
13235.0,1.0,2011-05-11 17:13:00,1031.07,0.0,79,1031.07,441.0,0.0,441.0,1031.07,United Kingdom
13237.0,1.0,2010-11-17 10:07:00,643.0,0.0,254,643.0,128.0,0.0,128.0,643.0,United Kingdom
13238.0,4.0,2011-06-29 12:12:00,624.75,0.0,30,1006.63,442.0,37.93648113010739,110.5,251.6575,United Kingdom
13239.0,5.0,2011-03-23 10:25:00,1579.84,1.0,128,1594.69,1151.0,0.9312154713455365,230.2,318.938,United Kingdom
13240.0,7.0,2011-06-19 15:33:00,1530.73,1.0,40,1718.12,857.0,10.906688706260324,122.42857142857143,245.44571428571427,United Kingdom
13241.0,1.0,2010-10-24 11:17:00,115.58,0.0,278,115.58,48.0,0.0,48.0,115.58,United Kingdom
13242.0,6.0,2011-05-10 12:28:00,533.0,0.0,80,699.4,350.0,23.79182156133829,58.333333333333336,116.56666666666666,United Kingdom
13243.0,5.0,2011-05-20 13:14:00,1278.04,0.0,70,1278.04,579.0,0.0,115.8,255.608,United Kingdom
13245.0,1.0,2010-10-03 14:03:00,558.72,0.0,299,989.22,371.0,43.51913628919755,371.0,989.22,United Kingdom
13246.0,10.0,2011-06-16 12:51:00,3216.57,2.0,43,3387.43,2815.0,5.043941867433413,281.5,338.743,United Kingdom
13248.0,1.0,2011-06-03 13:05:00,387.46999999999997,0.0,56,465.68,305.0,16.794794708812926,305.0,465.68,United Kingdom
13249.0,7.0,2011-03-23 15:26:00,1189.3600000000001,0.0,128,1608.93,1246.0,26.077579509363364,178.0,229.84714285714287,United Kingdom
13250.0,2.0,2010-09-13 10:43:00,248.54000000000002,1.0,319,256.04,108.0,2.9292298078425243,54.0,128.02,United Kingdom
13251.0,1.0,2010-11-02 13:20:00,252.68,0.0,269,252.68,215.0,0.0,215.0,252.68,United Kingdom
13252.0,2.0,2010-11-10 16:00:00,341.3,1.0,261,399.3,134.0,14.525419484097169,67.0,199.65,United Kingdom
13253.0,4.0,2011-07-06 10:09:00,2951.11,0.0,23,2951.11,3015.0,0.0,753.75,737.7775,United Kingdom
13254.0,1.0,2010-11-28 15:42:00,51.410000000000004,0.0,243,51.41,43.0,-1.3821099703561567e-14,43.0,51.41,United Kingdom
13255.0,2.0,2010-12-01 11:58:00,730.65,0.0,240,904.46,517.0,19.216991353957063,258.5,452.23,United Kingdom
13257.0,1.0,2010-10-08 12:27:00,117.95,2.0,294,149.75,33.0,21.23539232053422,33.0,149.75,United Kingdom
13258.0,3.0,2011-05-18 13:11:00,561.22,0.0,72,1035.18,451.0,45.78527405861782,150.33333333333334,345.06,United Kingdom
13259.0,8.0,2010-11-07 10:56:00,1137.31,0.0,264,1429.63,516.0,20.447248588795713,64.5,178.70375,United Kingdom
13261.0,2.0,2011-03-16 12:22:00,944.1,0.0,135,944.1,210.0,0.0,105.0,472.05,United Kingdom
13262.0,3.0,2011-03-21 15:06:00,573.45,0.0,130,573.45,247.0,0.0,82.33333333333333,191.15,United Kingdom
13263.0,24.0,2011-07-13 11:44:00,5526.51,0.0,16,8679.47,5383.0,36.32664206455002,224.29166666666666,361.6445833333333,United Kingdom
13264.0,1.0,2010-09-23 12:42:00,722.5600000000001,0.0,309,722.5600000000001,375.0,0.0,375.0,722.5600000000001,United Kingdom
13265.0,3.0,2011-06-09 09:28:00,1465.66,0.0,50,2107.66,1752.0,30.460320924627304,584.0,702.5533333333333,United Kingdom
13266.0,14.0,2011-07-04 12:47:00,4377.5199999999995,8.0,25,6135.04,6837.0,28.64724598372628,488.35714285714283,438.21714285714285,United Kingdom
13267.0,30.0,2011-07-11 13:38:00,7515.91,12.0,18,9758.26,4104.0,22.97899420593426,136.8,325.2753333333333,United Kingdom
13268.0,6.0,2011-06-23 11:38:00,2111.4,3.0,36,3192.65,3582.0,33.86685042206318,597.0,532.1083333333333,United Kingdom
13269.0,20.0,2011-07-12 15:22:00,6182.59,1.0,17,8891.7,6564.0,30.467852041791787,328.2,444.58500000000004,United Kingdom
13270.0,1.0,2010-12-08 14:53:00,1180.0,0.0,233,1180.0,400.0,0.0,400.0,1180.0,United Kingdom
13274.0,1.0,2010-10-26 13:48:00,360.85,0.0,276,360.85,199.0,0.0,199.0,360.85,United Kingdom
13275.0,2.0,2010-11-21 12:09:00,241.66,0.0,250,241.66,140.0,0.0,70.0,120.83,United Kingdom
13276.0,3.0,2010-11-07 14:18:00,1327.63,2.0,264,1939.26,855.0,31.539350061363606,285.0,646.42,United Kingdom
13277.0,4.0,2011-07-29 10:06:00,340.8,0.0,0,523.3,382.0,34.87483279189757,95.5,130.825,United Kingdom
13278.0,3.0,2010-11-05 11:42:00,882.62,0.0,266,1425.35,1333.0,38.07696355281159,444.3333333333333,475.1166666666666,United Kingdom
13280.0,6.0,2011-01-27 16:29:00,2181.63,1.0,183,2322.63,1495.0,6.0707043308663025,249.16666666666666,387.105,United Kingdom
13281.0,1.0,2010-09-28 18:43:00,306.45,2.0,303,350.85,201.0,12.654980761008987,201.0,350.85,United Kingdom
13282.0,3.0,2011-06-30 13:17:00,951.6,1.0,29,1313.19,410.0,27.53523861741256,136.66666666666666,437.73,United Kingdom
13283.0,3.0,2011-06-07 12:39:00,305.2,0.0,52,373.36,204.0,18.255838868652244,68.0,124.45333333333333,United Kingdom
13284.0,1.0,2011-01-21 10:25:00,196.15,1.0,189,201.19,91.0,2.5050946866146386,91.0,201.19,United Kingdom
13285.0,5.0,2011-07-01 14:53:00,2625.57,0.0,28,3364.59,2457.0,21.96463759328774,491.4,672.918,United Kingdom
13286.0,1.0,2010-04-18 15:35:00,734.91,0.0,467,734.91,274.0,0.0,274.0,734.91,United Kingdom
13287.0,3.0,2010-05-05 13:10:00,519.67,4.0,450,781.59,429.0,33.51117593623256,143.0,260.53000000000003,United Kingdom
13288.0,5.0,2010-09-22 16:32:00,892.16,1.0,310,927.61,379.0,3.8216491844633027,75.8,185.522,United Kingdom
13289.0,1.0,2009-12-16 11:53:00,307.95,0.0,590,307.95,119.0,0.0,119.0,307.95,United Kingdom
13291.0,11.0,2011-07-07 10:36:00,3320.84,0.0,22,3320.84,1619.0,0.0,147.1818181818182,301.8945454545455,United Kingdom
13292.0,4.0,2011-02-28 15:00:00,658.42,1.0,151,994.51,530.0,33.79453198057335,132.5,248.6275,United Kingdom
13293.0,6.0,2010-11-12 13:28:00,1180.34,1.0,259,1192.94,555.0,1.056214059382713,92.5,198.82333333333335,United Kingdom
13294.0,3.0,2011-06-03 08:54:00,1689.53,0.0,56,1689.53,996.0,0.0,332.0,563.1766666666666,United Kingdom
13295.0,4.0,2010-12-15 11:21:00,1058.02,5.0,226,1101.97,733.0,3.9883118415201904,183.25,275.4925,United Kingdom
13296.0,6.0,2011-07-25 13:46:00,792.51,0.0,4,792.51,653.0,0.0,108.83333333333333,132.085,United Kingdom
13297.0,3.0,2010-11-19 13:49:00,2262.82,1.0,252,4368.62,2694.0,48.20286497795642,898.0,1456.2066666666667,United Kingdom
13299.0,3.0,2011-03-16 12:55:00,1173.3,2.0,135,1218.7,416.0,3.7252810371707628,138.66666666666666,406.23333333333335,United Kingdom
13300.0,3.0,2011-06-28 11:59:00,1267.21,2.0,31,1285.51,455.0,1.4235595211239083,151.66666666666666,428.50333333333333,United Kingdom
13301.0,3.0,2011-07-04 13:35:00,463.0,0.0,25,600.19,343.0,22.857761708792225,114.33333333333333,200.06333333333336,United Kingdom
13302.0,2.0,2011-07-07 17:56:00,159.2,0.0,21,159.2,12.0,0.0,6.0,79.6,United Kingdom
13303.0,1.0,2010-11-04 14:55:00,61.72,0.0,267,61.72,26.0,0.0,26.0,61.72,United Kingdom
13304.0,4.0,2010-12-23 14:35:00,1120.79,3.0,218,1217.99,716.0,7.980361086708434,179.0,304.4975,United Kingdom
13305.0,11.0,2011-07-17 10:55:00,2645.0499999999997,0.0,12,3754.71,2361.0,29.55381374327179,214.63636363636363,341.3372727272727,United Kingdom
13306.0,1.0,2010-10-05 14:55:00,53.65,0.0,297,53.65,74.0,0.0,74.0,53.65,United Kingdom
13307.0,2.0,2010-08-09 12:56:00,258.34,0.0,354,273.34,140.0,5.487671032413844,70.0,136.67,United Kingdom
13308.0,2.0,2011-06-02 14:12:00,1081.91,1.0,57,1670.37,1073.0,35.22932044996018,536.5,835.185,United Kingdom
13309.0,3.0,2011-05-17 12:44:00,796.22,0.0,73,1706.37,1914.0,53.3383732719164,638.0,568.79,United Kingdom
13310.0,4.0,2011-05-23 17:15:00,1195.02,2.0,67,1541.2,816.0,22.461718141707763,204.0,385.3,United Kingdom
13311.0,1.0,2011-07-12 14:26:00,490.11,0.0,17,598.57,305.0,18.11985231468333,305.0,598.57,United Kingdom
13312.0,1.0,2010-09-14 14:36:00,124.75,0.0,318,124.75,41.0,0.0,41.0,124.75,United Kingdom
13313.0,10.0,2011-07-21 18:19:00,2786.29,3.0,7,3445.32,2308.0,19.128266750258327,230.8,344.53200000000004,United Kingdom
13315.0,1.0,2010-01-19 15:34:00,310.26,0.0,556,310.26,232.0,0.0,232.0,310.26,United Kingdom
13317.0,18.0,2011-06-09 19:34:00,5121.33,11.0,49,6486.09,3148.0,21.041336151672276,174.88888888888889,360.33833333333337,United Kingdom
13320.0,4.0,2011-05-12 19:44:00,1135.86,2.0,77,2228.1,1519.0,49.021139087114584,379.75,557.025,United Kingdom
13324.0,15.0,2011-05-20 14:06:00,7114.71,4.0,70,10513.47,8448.0,32.32767107339441,563.2,700.8979999999999,United Kingdom
13326.0,1.0,2010-10-03 16:00:00,281.76,0.0,299,281.76,140.0,0.0,140.0,281.76,United Kingdom
13327.0,17.0,2011-07-26 10:25:00,8388.1,2.0,3,9797.87,4478.0,14.388535467402614,263.4117647058824,576.3452941176471,United Kingdom
13328.0,1.0,2011-01-27 15:22:00,1308.48,0.0,183,1308.48,680.0,0.0,680.0,1308.48,United Kingdom
13329.0,7.0,2010-12-20 13:57:00,4492.22,6.0,221,5112.97,3486.0,12.140693178328837,498.0,730.4242857142857,United Kingdom
13330.0,5.0,2011-06-07 12:18:00,2393.47,0.0,52,2806.18,1975.0,14.707182005430871,395.0,561.236,United Kingdom
13331.0,1.0,2010-11-03 08:04:00,262.4,0.0,268,262.4,54.0,0.0,54.0,262.4,United Kingdom
13333.0,3.0,2010-10-24 13:24:00,1015.74,0.0,278,1015.74,685.0,0.0,228.33333333333334,338.58,United Kingdom
13334.0,4.0,2011-06-02 11:33:00,5452.02,1.0,57,6263.75,3227.0,12.959169826381952,806.75,1565.9375,United Kingdom
13337.0,1.0,2010-07-09 11:53:00,1550.06,1.0,385,1575.26,980.0,1.599735916610594,980.0,1575.26,United Kingdom
13338.0,4.0,2011-07-08 14:53:00,2173.62,5.0,21,2345.62,1149.0,7.332816057161859,287.25,586.405,United Kingdom
13339.0,1.0,2011-05-23 08:31:00,860.12,0.0,67,860.12,326.0,0.0,326.0,860.12,United Kingdom
13340.0,9.0,2011-07-28 15:20:00,19636.38,0.0,1,22100.56,9636.0,11.149853216389086,1070.6666666666667,2455.617777777778,United Kingdom
13341.0,1.0,2011-03-24 09:50:00,775.85,0.0,127,775.85,301.0,0.0,301.0,775.85,United Kingdom
13343.0,1.0,2011-06-20 11:37:00,253.93,1.0,39,303.43,134.0,16.313482516560658,134.0,303.43,United Kingdom
13344.0,1.0,2011-03-07 10:28:00,1656.15,0.0,144,2543.72,971.0,34.89259824194486,971.0,2543.72,United Kingdom
13345.0,1.0,2011-03-08 08:34:00,327.6,1.0,143,339.5,140.0,3.5051546391752506,140.0,339.5,United Kingdom
13346.0,6.0,2010-09-03 11:41:00,299.4,0.0,329,299.4,180.0,0.0,30.0,49.9,United Kingdom
13357.0,5.0,2011-03-27 13:56:00,3817.36,0.0,124,3817.36,2092.0,0.0,418.4,763.472,United Kingdom
13358.0,1.0,2011-03-16 11:52:00,389.03,0.0,135,389.03,284.0,0.0,284.0,389.03,United Kingdom
13359.0,1.0,2010-11-11 18:20:00,520.7,1.0,259,943.31,379.0,44.8007547889877,379.0,943.31,United Kingdom
13360.0,4.0,2010-10-07 19:28:00,1464.1,2.0,294,1503.65,941.0,2.6302663518771108,235.25,375.9125,United Kingdom
13361.0,2.0,2010-08-24 14:56:00,1450.5,0.0,339,1450.5,324.0,0.0,162.0,725.25,United Kingdom
13362.0,5.0,2011-04-08 08:21:00,3853.61,2.0,112,5394.07,2481.0,28.558398389342365,496.2,1078.8139999999999,United Kingdom
13363.0,1.0,2010-10-26 11:07:00,731.36,0.0,276,1623.86,1144.0,54.96163462367445,1144.0,1623.86,United Kingdom
13365.0,1.0,2011-05-06 12:00:00,673.7,1.0,84,2225.37,1247.0,69.72638257907673,1247.0,2225.37,United Kingdom
13367.0,1.0,2010-10-04 10:00:00,460.20000000000005,0.0,298,460.2000000000001,252.0,1.2351894580792698e-14,252.0,460.2000000000001,United Kingdom
13368.0,4.0,2011-03-28 09:59:00,986.1,1.0,123,1021.5,604.0,3.465491923641701,151.0,255.375,United Kingdom
13369.0,1.0,2010-12-20 14:02:00,472.03000000000003,1.0,221,516.5600000000001,296.0,8.62048939135822,296.0,516.5600000000001,United Kingdom
13370.0,1.0,2010-12-08 15:57:00,1442.64,1.0,233,1509.74,686.0,4.4444738829202315,686.0,1509.74,United Kingdom
13371.0,2.0,2010-07-29 12:44:00,2271.46,2.0,365,2297.66,1019.0,1.1402905564791928,509.5,1148.83,United Kingdom
13373.0,5.0,2011-07-04 12:19:00,6330.52,0.0,25,7587.19,4263.0,16.563049033963818,852.6,1517.4379999999999,United Kingdom
13374.0,2.0,2010-10-21 10:04:00,372.8,0.0,281,372.8,134.0,0.0,67.0,186.4,United Kingdom
13375.0,1.0,2010-09-21 08:12:00,1013.58,0.0,311,1792.23,1124.0,43.44587469242229,1124.0,1792.23,United Kingdom
13376.0,2.0,2011-05-20 09:08:00,670.0,0.0,70,869.76,490.0,22.967255334805003,245.0,434.88,United Kingdom
13377.0,2.0,2010-11-08 12:20:00,1445.43,1.0,263,1452.88,746.0,0.5127746269478585,373.0,726.44,United Kingdom
13379.0,1.0,2011-07-26 12:26:00,136.29,0.0,3,572.56,601.0,76.19638116529272,601.0,572.56,United Kingdom
13380.0,1.0,2010-10-03 10:18:00,62.4,0.0,299,62.4,48.0,0.0,48.0,62.4,United Kingdom
13381.0,9.0,2011-07-15 11:04:00,6339.3,2.0,14,8224.37,5125.0,22.92053981034414,569.4444444444445,913.818888888889,United Kingdom
13382.0,5.0,2011-03-04 10:03:00,1387.58,0.0,147,1387.58,863.0,0.0,172.6,277.51599999999996,United Kingdom
13383.0,1.0,2010-06-14 11:45:00,305.28000000000003,0.0,410,305.28000000000003,288.0,0.0,288.0,305.28000000000003,United Kingdom
13384.0,5.0,2011-06-21 18:02:00,3674.51,3.0,37,6680.83,4142.0,44.99919920129684,828.4,1336.166,United Kingdom
13385.0,1.0,2011-01-14 09:52:00,534.57,0.0,196,534.57,281.0,0.0,281.0,534.57,United Kingdom
13386.0,2.0,2010-10-21 12:52:00,835.46,0.0,281,835.46,514.0,0.0,257.0,417.73,United Kingdom
13387.0,1.0,2010-10-18 14:07:00,184.34,0.0,284,184.34,119.0,0.0,119.0,184.34,United Kingdom
13388.0,1.0,2010-04-15 10:18:00,508.55,0.0,470,1185.65,701.0,57.10791548939401,701.0,1185.65,United Kingdom
13389.0,1.0,2011-04-21 12:12:00,257.89,0.0,99,797.96,429.0,67.68133741039651,429.0,797.96,United Kingdom
13391.0,1.0,2011-05-20 10:50:00,59.8,0.0,70,59.8,4.0,0.0,4.0,59.8,United Kingdom
13392.0,1.0,2010-01-31 13:34:00,91.14,0.0,544,91.14,82.0,0.0,82.0,91.14,United Kingdom
13393.0,4.0,2010-05-05 09:34:00,1105.85,2.0,450,1131.45,662.0,2.262583410667739,165.5,282.8625,United Kingdom
13394.0,15.0,2011-07-11 13:40:00,5247.67,3.0,18,6621.7,5354.0,20.750411525741118,356.93333333333334,441.44666666666666,United Kingdom
13395.0,3.0,2011-06-07 15:04:00,1180.23,0.0,52,1180.23,1660.0,0.0,553.3333333333334,393.41,United Kingdom
13396.0,1.0,2011-01-31 11:15:00,370.92,1.0,179,1360.99,600.0,72.74630967163608,600.0,1360.99,United Kingdom
13397.0,8.0,2011-06-13 17:18:00,2539.41,3.0,46,3191.87,1336.0,20.441308699915727,167.0,398.98375,United Kingdom
13398.0,2.0,2011-05-31 13:17:00,670.34,0.0,59,670.34,341.0,0.0,170.5,335.17,United Kingdom
13399.0,3.0,2010-09-01 13:59:00,275.4,0.0,331,275.4,120.0,0.0,40.0,91.8,United Kingdom
13400.0,1.0,2010-05-14 13:25:00,300.93,1.0,441,310.83,284.0,3.185020750892764,284.0,310.83,United Kingdom
13402.0,3.0,2010-12-02 17:12:00,1222.18,0.0,239,1535.13,1107.0,20.38589565704533,369.0,511.71000000000004,United Kingdom
13403.0,2.0,2010-11-17 11:38:00,154.5,0.0,254,229.5,114.0,32.6797385620915,57.0,114.75,United Kingdom
13404.0,1.0,2011-05-11 11:57:00,217.81,0.0,79,252.49,111.0,13.735197433561726,111.0,252.49,United Kingdom
13405.0,5.0,2011-05-19 16:31:00,1181.56,3.0,71,1198.81,853.0,1.4389269358780792,170.6,239.762,United Kingdom
13406.0,2.0,2010-10-08 14:44:00,557.22,1.0,294,568.92,292.0,2.0565281586163136,146.0,284.46,United Kingdom
13407.0,3.0,2010-05-10 12:41:00,2111.89,3.0,445,2244.7,1690.0,5.91660355504076,563.3333333333334,748.2333333333332,United Kingdom
13410.0,7.0,2011-06-05 15:52:00,1722.79,2.0,54,2201.96,1244.0,21.761067412668716,177.71428571428572,314.5657142857143,United Kingdom
13412.0,1.0,2010-03-29 16:28:00,487.34999999999997,0.0,487,487.35,176.0,1.1663777338834107e-14,176.0,487.35,United Kingdom
13413.0,6.0,2010-03-10 12:17:00,353.12,1.0,506,429.44,455.0,17.77198211624441,75.83333333333333,71.57333333333334,United Kingdom
13414.0,6.0,2011-07-29 11:45:00,2482.24,1.0,0,2494.14,2702.0,0.4771183654486152,450.3333333333333,415.69,United Kingdom
13415.0,4.0,2010-08-24 11:38:00,681.92,1.0,339,800.67,502.0,14.831328762161691,125.5,200.1675,United Kingdom
13416.0,1.0,2009-12-03 13:02:00,228.3,0.0,603,940.8,208.0,75.73341836734694,208.0,940.8,United Kingdom
13417.0,5.0,2011-05-18 16:26:00,1189.06,1.0,72,1669.49,532.0,28.77705167446346,106.4,333.898,United Kingdom
13418.0,26.0,2011-07-06 15:50:00,9897.960000000001,4.0,23,12233.6,7606.0,19.0920088935391,292.53846153846155,470.5230769230769,United Kingdom
13420.0,2.0,2011-07-28 12:10:00,140.35,2.0,1,159.85,101.0,12.198936502971536,50.5,79.925,United Kingdom
13421.0,7.0,2011-02-22 15:48:00,3052.28,3.0,157,4092.62,2395.0,25.41990216536106,342.14285714285717,584.66,United Kingdom
13423.0,1.0,2010-10-07 09:02:00,217.03,0.0,295,217.03,141.0,0.0,141.0,217.03,United Kingdom
13424.0,1.0,2010-09-21 19:46:00,557.92,1.0,310,572.77,529.0,2.592663721912814,529.0,572.77,United Kingdom
13425.0,4.0,2011-06-24 13:28:00,2926.37,3.0,35,3403.63,2382.0,14.022088182322998,595.5,850.9075,United Kingdom
13426.0,17.0,2011-06-10 09:23:00,6084.74,0.0,49,8167.38,4868.0,25.49948698358593,286.3529411764706,480.4341176470588,United Kingdom
13427.0,4.0,2011-05-08 15:58:00,638.4300000000001,0.0,82,1006.53,880.0,36.57119012846114,220.0,251.6325,United Kingdom
13428.0,2.0,2010-07-13 13:33:00,281.51,0.0,381,499.98,366.0,43.6957478299132,183.0,249.99,United Kingdom
13431.0,6.0,2010-10-29 14:09:00,2020.14,1.0,273,3316.24,1570.0,39.08341977661447,261.6666666666667,552.7066666666666,United Kingdom
13432.0,2.0,2010-05-17 13:18:00,436.55,0.0,438,436.55,214.0,0.0,107.0,218.275,United Kingdom
13433.0,4.0,2010-09-28 18:46:00,656.87,1.0,303,658.3199999999999,190.0,0.2202576254708853,47.5,164.57999999999998,United Kingdom
13434.0,3.0,2010-11-19 15:09:00,1132.6200000000001,0.0,252,1666.86,864.0,32.05068212087397,288.0,555.62,United Kingdom
13435.0,3.0,2011-06-03 17:07:00,1109.06,0.0,56,4475.2300000000005,2791.0,75.21781003434461,930.3333333333334,1491.7433333333336,United Kingdom
13437.0,2.0,2011-06-23 12:13:00,1661.73,0.0,36,3408.06,1283.0,51.241175331420216,641.5,1704.03,United Kingdom
13438.0,1.0,2010-06-10 18:46:00,46.5,0.0,413,46.5,10.0,0.0,10.0,46.5,United Kingdom
13439.0,3.0,2011-03-29 14:20:00,986.61,0.0,122,986.61,952.0,0.0,317.3333333333333,328.87,United Kingdom
13440.0,7.0,2010-10-12 17:53:00,1213.95,3.0,289,1295.25,573.0,6.276780544296464,81.85714285714286,185.03571428571428,United Kingdom
13441.0,1.0,2010-10-04 10:38:00,424.26,0.0,298,720.9,520.0,41.14856429463171,520.0,720.9,United Kingdom
13442.0,3.0,2010-02-10 14:03:00,419.87,0.0,534,419.87,115.0,0.0,38.333333333333336,139.95666666666668,United Kingdom
13443.0,6.0,2010-09-17 12:31:00,1243.92,1.0,315,1276.37,806.0,2.542366241763738,134.33333333333334,212.72833333333332,United Kingdom
