Customer ID,MontantTotal,NombreArticles
13508.0,287.05,180
13509.0,1099.72,1213
13510.0,4558.29,3044
13511.0,282.76,60
13512.0,713.39,419
13513.0,824.59,364
13514.0,815.9000000000001,288
13515.0,1265.82,819
13516.0,1685.26,1114
13517.0,2128.42,1369
13518.0,659.4399999999999,392
13519.0,343.21,133
13520.0,5669.4,3258
13521.0,1092.39,733
13522.0,125.80000000000001,44
13523.0,5101.52,2354
13524.0,680.1800000000001,324
13525.0,628.78,394
13526.0,1182.0,1911
13527.0,4683.74,2762
13529.0,307.76,74
13530.0,402.97999999999996,272
13531.0,1738.52,600
13532.0,210.31,129
13533.0,270.79,204
13534.0,7720.9,3869
13535.0,89.5,10
13536.0,3448.29,2136
13537.0,717.85,337
13538.0,3112.73,963
13539.0,1569.3600000000001,710
13540.0,632.39,189
13541.0,785.25,279
13542.0,4006.17,815
13543.0,1439.6100000000001,329
13544.0,829.0,358
13545.0,374.64,257
13546.0,1092.14,589
13547.0,172.98,81
13548.0,908.99,565
13549.0,1005.8,554
13550.0,349.51,454
13551.0,244.2,36
13552.0,6978.92,2654
13553.0,517.8,206
13554.0,1638.28,581
13555.0,8999.19,4827
13556.0,200.82,134
13557.0,3032.26,2398
13558.0,605.06,344
13559.0,990.0,360
13560.0,174.37,64
13561.0,1820.72,1136
13562.0,4838.18,1603
13563.0,777.53,209
13564.0,16630.8,9206
13565.0,414.8,260
13566.0,1704.27,1259
13567.0,1083.69,645
13568.0,192.85,70
13569.0,892.28,401
13570.0,239.49,161
13571.0,4546.54,3197
13572.0,1384.25,534
13573.0,915.02,659
13574.0,421.25,316
13575.0,732.0699999999999,449
13576.0,11551.74,4614
13577.0,3484.28,1660
13578.0,147.66,127
13579.0,1539.04,764
13580.0,107.75,45
13581.0,280.53000000000003,119
13582.0,241.68,106
13583.0,1445.03,1096
13584.0,392.45,363
13585.0,684.54,1386
13586.0,131.53,39
13587.0,1673.5,664
13588.0,2478.95,2606
13589.0,1120.74,293
13590.0,6349.59,5276
13591.0,2093.94,850
13592.0,247.95999999999998,84
13593.0,5523.6900000000005,2190
13594.0,533.32,396
13595.0,818.22,353
13596.0,697.04,406
13597.0,396.71,231
13598.0,789.59,401
13599.0,10167.630000000001,6494
13600.0,518.42,599
13601.0,1185.14,972
13602.0,1025.17,538
13603.0,164.34,164
13604.0,717.62,242
13605.0,522.67,425
13606.0,280.53999999999996,279
13607.0,1078.31,468
13608.0,236.2,113
13609.0,167.35,19
13610.0,2174.63,908
13611.0,3319.53,2002
13612.0,818.29,444
13613.0,1039.8500000000001,445
13614.0,2359.19,828
13615.0,6272.53,2910
13616.0,288.1,175
13617.0,1278.75,593
13618.0,177.34,246
13619.0,230.19,83
13620.0,112.34,74
13621.0,213.85,343
13622.0,658.95,379
13623.0,2566.49,1023
13624.0,462.08,820
13625.0,301.26,144
13626.0,707.04,398
13627.0,2245.9,1632
13628.0,310.14,106
13629.0,13370.86,7722
13630.0,2031.78,1391
13631.0,3070.42,467
13632.0,3648.15,1639
13634.0,5027.78,2091
13635.0,2999.16,1884
13636.0,949.12,592
13637.0,809.25,408
13638.0,122.64,93
13639.0,1346.27,997
13640.0,405.0,108
13641.0,942.37,1097
13642.0,514.72,253
13643.0,2156.77,902
13644.0,2624.26,2067
13645.0,252.1,158
13646.0,326.25,79
13647.0,3071.68,1803
13648.0,1759.07,959
13649.0,1678.88,863
13650.0,3288.0,1746
13651.0,211.85,61
13652.0,2570.85,1570
13653.0,152.2,72
13654.0,6308.0,4762
13655.0,2280.51,1225
13656.0,1078.85,862
13657.0,382.14,209
13658.0,6025.5,2171
13659.0,4894.88,2539
13660.0,314.59,137
13661.0,325.24,118
13662.0,2250.11,1179
13663.0,2047.51,893
13665.0,1711.6599999999999,1652
13666.0,127.05,53
13667.0,305.02,154
13668.0,13089.94,6133
13669.0,413.55,393
13670.0,349.7,282
13671.0,194.95,107
13672.0,419.92,138
13673.0,396.92,119
13674.0,240.68,102
13675.0,486.82000000000005,330
13676.0,243.9,104
13677.0,556.1899999999999,218
13678.0,232.6,924
13679.0,281.26,102
13680.0,11435.67,5252
13681.0,827.83,360
13682.0,59.5,10
13683.0,258.6,180
13684.0,596.98,235
13685.0,3119.44,5056
13686.0,409.04,378
13687.0,11880.84,87167
13688.0,375.5,130
13689.0,1259.5,722
13690.0,172.25,67
13691.0,210.78,144
13692.0,3114.4,2101
13693.0,2011.82,880
13694.0,196482.81,189205
13695.0,2770.73,1791
13696.0,2020.4,552
13697.0,151.29999999999998,177
13698.0,465.53000000000003,231
13699.0,764.15,219
13700.0,2613.46,2809
13701.0,161.0,80
13702.0,135.18,74
13703.0,425.56,128
13704.0,2308.06,1531
13705.0,2035.33,1009
13706.0,631.17,301
13707.0,3365.86,2210
13708.0,294.88,305
13709.0,7591.75,4130
13710.0,509.52,336
13711.0,1792.26,819
13712.0,766.42,1128
13713.0,743.26,286
13714.0,161.35,50
13715.0,8483.29,4934
13716.0,138.28,138
13717.0,1763.3,2144
13718.0,306.55,173
13719.0,2814.27,1597
13720.0,799.9,501
13721.0,741.54,512
13722.0,5635.41,3059
13723.0,1209.2,629
13724.0,213.01,130
13725.0,1980.56,806
13726.0,1079.6599999999999,1054
13727.0,1080.05,370
13728.0,2855.17,1269
13729.0,724.73,419
13730.0,752.6,488
13731.0,610.59,278
13732.0,491.86,498
13733.0,487.03000000000003,335
13734.0,6701.640000000001,303
13735.0,9813.22,4158
13736.0,2766.21,1552
13737.0,339.59999999999997,125
13738.0,440.93,240
13739.0,292.2,76
13740.0,1597.77,991
13741.0,668.4300000000001,218
13742.0,3131.02,1124
13743.0,1341.6,1776
13744.0,1156.36,1249
13745.0,777.36,1146
13746.0,176.69,83
13747.0,249.39999999999998,68
13748.0,2268.35,1108
13750.0,3602.1800000000003,1370
13751.0,296.25,152
13752.0,1590.73,1007
13753.0,2094.57,1450
13754.0,447.05,315
13755.0,2161.35,1264
13756.0,9207.5,5441
13757.0,195.55,54
13758.0,9314.14,5067
13759.0,659.4100000000001,287
13760.0,1363.6399999999999,623
13761.0,1952.17,1079
13762.0,2472.48,2608
13763.0,5217.4400000000005,3224
13764.0,2942.31,2095
13765.0,352.82,296
13766.0,190.35,137
13767.0,35540.53,15235
13768.0,875.97,373
13769.0,5800.42,2574
13770.0,785.37,468
13771.0,5728.82,3140
13772.0,3114.22,1456
13773.0,301.54,174
13774.0,345.0,192
13775.0,1049.66,455
13777.0,56478.42,26742
13778.0,1124.49,511
13779.0,161.13,53
13780.0,735.82,481
13781.0,778.83,300
13782.0,1793.72,649
13783.0,1542.09,3437
13784.0,2910.23,2827
13785.0,542.49,151
13786.0,3358.94,1652
13787.0,1222.5,998
13788.0,3.75,1
13789.0,239.45999999999998,258
13790.0,348.8,748
13791.0,1516.0,1200
13792.0,383.95,156
13793.0,96.0,52
13794.0,126.03,63
13795.0,836.3,1250
13796.0,289.7,218
13797.0,1179.45,573
13798.0,75836.87,48347
13799.0,2803.57,1539
13800.0,1679.56,891
13801.0,324.8,168
13802.0,26259.11,14129
13803.0,1338.91,831
13804.0,3208.52,1833
13805.0,924.6,1900
13806.0,256.38,56
13807.0,534.8,152
13808.0,1747.66,782
13809.0,679.7,281
13810.0,827.51,307
13811.0,519.75,63
13812.0,485.0,330
13813.0,2387.4700000000003,1271
13814.0,2257.32,1214
13815.0,6737.74,5340
13816.0,499.67,265
13817.0,328.98,208
13818.0,61.28,60
13819.0,2642.35,2309
13820.0,660.65,287
13821.0,1410.73,483
13822.0,632.0,611
13823.0,3403.4500000000003,1564
13824.0,3314.76,1442
13825.0,255.59,182
13826.0,189.5,82
13827.0,412.05,141
13828.0,209.49,311
13829.0,102.0,12
13830.0,156.85000000000002,47
13831.0,7023.58,2557
13832.0,613.6899999999999,422
13833.0,701.36,244
13834.0,324.19,221
13835.0,1095.27,520
13836.0,620.37,273
13837.0,271.24,183
13838.0,1966.09,794
13839.0,139.95000000000002,25
13840.0,651.4,358
13841.0,85.0,100
13842.0,5629.91,2879
13843.0,319.75,145
13844.0,361.62,196
13845.0,312.98,182
13846.0,1307.79,705
13847.0,310.72,96
13848.0,3335.0,10200
13849.0,3469.3,1883
13850.0,1595.48,944
13851.0,4606.46,2525
13852.0,187.35000000000002,85
13853.0,1090.14,312
13854.0,12253.96,3710
13855.0,1310.3400000000001,575
13856.0,1142.03,1105
13857.0,1000.91,781
13858.0,216.17,75
13859.0,515.86,167
13860.0,1245.9,591
13861.0,273.26,225
13862.0,2556.09,1927
13863.0,1239.55,553
13864.0,662.4000000000001,192
13865.0,501.56,204
13866.0,145.67000000000002,57
13867.0,1015.29,513
13868.0,3192.54,1964
13869.0,8111.57,4358
13870.0,5712.08,3449
13871.0,7885.85,3502
13872.0,919.57,339
13873.0,1038.92,472
13874.0,2049.15,864
13875.0,4814.37,3072
13876.0,122.7,36
13877.0,449.68,478
13878.0,2473.06,959
13879.0,395.5,204
13880.0,4391.66,2589
13881.0,45179.1,29760
13882.0,1191.13,953
13883.0,6535.37,3582
13884.0,1888.48,797
13885.0,506.8,182
13886.0,243.56,126
13887.0,349.55,147
13888.0,2169.05,903
13889.0,1991.23,979
13890.0,2927.38,1392
13891.0,863.5600000000001,479
13892.0,1267.6499999999999,3125
13893.0,821.1,190
13894.0,564.62,354
13895.0,4008.52,2060
13896.0,388.55,149
13897.0,1160.72,820
13898.0,686.4,544
13899.0,388.52,156
13900.0,1610.59,938
13901.0,5676.34,3344
13902.0,34023.26,220596
13903.0,165.45000000000002,103
13904.0,332.64,332
13905.0,312.65,135
13906.0,42.0,100
13907.0,136.8,68
13908.0,2319.55,1477
13909.0,286.6,302
13911.0,4234.99,4487
13912.0,124.95,29
13913.0,42.22,10
13914.0,626.45,380
13915.0,70.80000000000001,24
13916.0,1275.81,673
13917.0,272.04,228
13918.0,1212.8400000000001,1140
13919.0,1252.68,1127
13920.0,1774.68,1772
13921.0,730.7,210
13922.0,865.2,467
13923.0,351.13,185
13924.0,1838.8500000000001,1575
13925.0,678.25,331
13926.0,223.85000000000002,104
13927.0,708.26,463
13928.0,464.57,129
13929.0,3494.1,1566
13930.0,337.34,274
13931.0,5257.38,3488
13932.0,307.4,72
13933.0,608.7900000000001,205
13934.0,922.1,390
13935.0,6116.92,2252
13936.0,939.66,661
13937.0,880.13,587
13938.0,71.66,70
13939.0,1560.96,1608
13940.0,839.14,516
13941.0,11122.300000000001,5426
13942.0,320.0,1000
13943.0,246.54,94
13944.0,200.43,153
13945.0,854.15,413
13946.0,1876.23,2847
13947.0,90.6,44
13948.0,548.76,248
13949.0,2427.32,2474
13950.0,745.06,323
13951.0,674.45,459
13952.0,12823.52,5946
13953.0,6640.68,5224
13954.0,439.92,150
13955.0,545.17,274
13956.0,1026.42,491
13957.0,458.25,157
13958.0,4709.2300000000005,2264
13959.0,1076.18,700
13960.0,230.22,142
13961.0,538.4,226
13962.0,362.8,160
13963.0,3011.87,2061
13964.0,438.9,228
13965.0,996.61,425
13966.0,390.86,772
13967.0,166.3,66
13968.0,123.66,174
13969.0,13365.87,6817
13970.0,846.55,469
13971.0,4667.57,3084
13972.0,190.25,187
13973.0,264.7,109
13974.0,677.72,356
13975.0,5358.84,3934
13976.0,1192.36,452
13977.0,519.8100000000001,303
13978.0,196.79000000000002,315
13979.0,3409.93,2267
13980.0,799.92,477
13981.0,331.14,234
13982.0,4445.59,2736
13983.0,7108.45,4157
13984.0,2048.6,1421
13985.0,10020.86,4936
13986.0,320.46,430
13987.0,682.54,492
13988.0,4757.8,3385
13989.0,2026.06,2207
13990.0,311.3,190
13991.0,854.97,997
13992.0,219.5,154
13993.0,6775.71,2135
13994.0,2313.14,940
13995.0,3902.01,2359
13996.0,845.76,612
13997.0,382.31,146
13998.0,566.7,204
13999.0,9502.26,5043
14000.0,2046.3400000000001,1838
14001.0,4530.09,1873
14002.0,529.73,877
14003.0,209.41,149
14004.0,6258.45,3425
14005.0,2874.72,2478
14006.0,2196.67,2181
14007.0,79.48,16
14008.0,509.04,326
14009.0,1099.91,951
14010.0,445.15,177
14011.0,457.82,644
14012.0,328.8,160
14013.0,1084.57,775
14014.0,1948.21,2004
14015.0,917.34,378
14016.0,11303.41,5720
14017.0,229.75,73
14018.0,367.15000000000003,224
14019.0,1421.61,1037
14020.0,1249.01,648
14021.0,1716.58,878
14022.0,792.15,681
14023.0,584.07,345
14024.0,645.74,238
14025.0,4057.9,1914
14026.0,713.11,427
14027.0,104.82,62
14028.0,10396.5,7170
14029.0,467.66,198
14030.0,8262.29,4350
14031.0,40999.17,14507
14032.0,4850.2699999999995,3916
14033.0,109.44,576
14034.0,651.8199999999999,423
14035.0,2856.72,1419
14036.0,626.65,268
14037.0,836.95,590
14038.0,3069.88,1708
14039.0,267.28000000000003,192
14040.0,12645.57,5044
14041.0,141.41,94
14042.0,431.98,180
14043.0,304.25,153
14044.0,3119.35,2125
14045.0,11313.029999999999,4587
14046.0,151.59,443
14047.0,4255.03,1649
14048.0,748.69,467
14049.0,13239.03,8609
14050.0,746.36,689
14051.0,22434.0,5947
14052.0,480.81,187
14053.0,572.3,490
14054.0,92.46,62
14055.0,1520.96,720
14056.0,8214.65,4273
14057.0,8408.84,6485
14058.0,469.19,211
14059.0,183.6,128
14060.0,9519.08,8119
14061.0,917.4300000000001,133
14062.0,25604.2,12799
14063.0,9471.5,3848
14064.0,3332.42,3977
14065.0,891.02,582
14066.0,152.55,45
14067.0,374.7,361
14068.0,1528.3700000000001,513
14069.0,230.06,59
14070.0,326.55,86
14071.0,1424.0,957
14072.0,390.85,65
14073.0,151.04,130
14074.0,219.39999999999998,228
14075.0,1724.87,1493
14076.0,122.47,81
14077.0,615.0799999999999,376
14078.0,1690.98,617
14079.0,375.1,301
14080.0,1115.68,268
14081.0,5370.1,3712
14082.0,413.36,246
14083.0,1407.26,966
14084.0,150.5,306
14085.0,10089.97,6563
14086.0,39.95,1
14087.0,846.22,727
14088.0,64036.8,15276
14089.0,161.0,134
14090.0,76.32000000000001,72
14091.0,9530.08,3316
14092.0,7229.45,3606
14093.0,442.85,406
14094.0,335.22,177
14095.0,2.95,1
14096.0,53258.43,16336
14097.0,422.85999999999996,352
14098.0,147.35,104
14099.0,5765.71,3670
14100.0,194.9,64
14101.0,9961.93,10542
14102.0,1360.28,961
14104.0,768.5799999999999,508
14105.0,5988.83,3534
14106.0,214.79999999999998,24
14107.0,4877.3,3489
14108.0,1044.96,660
14109.0,144.2,88
14110.0,12987.95,5825
14111.0,692.85,458
14112.0,5834.59,3539
14113.0,7092.610000000001,3439
14114.0,1364.09,650
14115.0,622.6700000000001,509
14116.0,1382.74,707
14117.0,90.0,72
14118.0,458.45,97
14119.0,183.37,177
14121.0,2780.15,2082
14122.0,362.42,114
14123.0,436.18,234
14124.0,419.58000000000004,1618
14125.0,2740.43,1640
14126.0,1172.46,887
14127.0,1900.0800000000002,828
14128.0,924.21,814
14129.0,2591.34,1414
14130.0,1882.67,1239
14131.0,187.87,118
14132.0,3586.0299999999997,3368
14133.0,911.14,398
14134.0,11123.35,5814
14135.0,9643.92,9355
14136.0,1570.81,1148
14137.0,332.7,462
14138.0,982.3800000000001,610
14139.0,1086.8,1049
14140.0,935.05,811
14141.0,915.13,355
14142.0,983.15,831
14143.0,115.8,30
14144.0,30.599999999999998,12
14145.0,7600.05,1655
14146.0,9450.3,5780
14147.0,2590.2,995
14148.0,466.29,223
14149.0,446.62,218
14150.0,658.64,496
14151.0,679.45,405
14152.0,1997.3400000000001,1844
14153.0,233.4,312
14154.0,6460.7,3222
14155.0,118.75,25
14156.0,303578.63,165948
14157.0,1002.78,540
14158.0,507.66,781
14159.0,7926.79,6587
14160.0,8421.47,4661
14161.0,3318.88,1623
14162.0,289.36,142
14163.0,2594.62,950
14164.0,1631.77,1033
14165.0,122.53999999999999,54
14166.0,256.85,84
14167.0,1296.49,350
14168.0,370.45,147
14169.0,616.03,204
14170.0,597.33,290
14171.0,498.79,211
14172.0,402.72,88
14173.0,586.0,194
14174.0,134.46,94
14175.0,7678.88,3009
14176.0,916.01,326
14177.0,2229.34,1048
14178.0,1600.93,1503
14179.0,719.78,330
14180.0,6319.25,878
14181.0,310.55,122
14182.0,678.77,174
14183.0,286.29,61
14184.0,452.89,127
14185.0,197.65,6
14186.0,1550.63,1550
14187.0,123.5,50
14188.0,2054.36,1162
14189.0,5814.39,4646
14190.0,79.9,2
14191.0,4817.66,3724
14192.0,293.74,218
14193.0,1210.19,653
14194.0,18670.59,10037
14195.0,2615.6,2144
14196.0,335.52,142
14197.0,390.05,143
14198.0,1569.73,623
14199.0,1091.7,254
14200.0,379.2,140
14201.0,1193.54,806
14202.0,847.76,166
14203.0,339.34,80
14204.0,1062.96,492
14205.0,2414.2,1342
14206.0,1185.01,930
14207.0,157.8,36
14208.0,567.05,529
14209.0,4993.27,1739
14210.0,5861.52,2604
14211.0,4402.29,2575
14212.0,2190.14,2046
14213.0,1192.2,244
14214.0,1004.38,751
14215.0,3416.33,2285
14216.0,2150.04,712
14217.0,3416.89,1256
14218.0,169.48000000000002,160
14219.0,633.83,363
14220.0,1515.0,468
14221.0,6517.49,3808
14222.0,683.17,607
14223.0,991.13,585
14224.0,1897.9,863
14225.0,2037.02,1168
14226.0,3002.53,1726
14227.0,6366.16,4045
14228.0,745.5,260
14229.0,2594.04,934
14230.0,979.8000000000001,246
14231.0,1235.6200000000001,610
14232.0,2048.07,1941
14233.0,2904.27,1261
14234.0,775.46,963
14235.0,4717.99,3014
14236.0,1744.64,812
14237.0,632.14,276
14238.0,434.23,189
14239.0,4263.17,1729
14240.0,1247.49,655
14241.0,333.70000000000005,242
14242.0,280.55,123
14243.0,7431.05,3687
14244.0,366.41999999999996,814
14245.0,1693.45,976
14246.0,1474.06,804
14247.0,772.66,382
14248.0,1032.95,692
14249.0,5625.46,2486
14250.0,1904.05,1200
14251.0,2879.7000000000003,1674
14252.0,350.99,111
14253.0,363.40000000000003,88
14254.0,601.03,263
14256.0,2473.9900000000002,1171
14257.0,5954.45,3332
14258.0,32051.34,17488
14259.0,120.0,68
14260.0,824.28,544
14261.0,1163.45,406
14262.0,2618.23,1645
14263.0,322.93,171
14264.0,1517.3600000000001,553
14265.0,1373.35,715
14266.0,40.56,24
14267.0,1516.24,530
14268.0,354.85,147
14269.0,295.73,123
14270.0,492.65000000000003,197
14271.0,219.13,149
14272.0,920.81,1097
14273.0,559.97,264
14274.0,256.6,178
14275.0,1189.3799999999999,538
14276.0,2102.68,1406
14277.0,16817.36,89810
14278.0,205.83,131
14279.0,191.86,46
14280.0,134.04,52
14281.0,245.15,45
14282.0,7849.66,5478
14283.0,628.4399999999999,550
14284.0,1299.65,510
14285.0,3284.42,954
14286.0,8479.76,8795
14287.0,176.63,261
14288.0,426.6,188
14289.0,911.26,292
14290.0,4516.56,1600
14291.0,7904.1,6146
14292.0,9226.25,3429
14293.0,3267.9300000000003,1730
14294.0,375.34,190
14295.0,2352.91,1028
14296.0,456.40000000000003,314
14297.0,1305.33,865
14298.0,91194.49,100272
14299.0,14499.49,8228
14300.0,43.2,32
14301.0,1992.18,1686
14302.0,742.9000000000001,298
14303.0,277.94,218
14304.0,1725.01,775
14305.0,1858.96,1089
14306.0,3151.4,2065
14307.0,5071.03,3374
14309.0,3780.81,2583
14310.0,492.1,230
14311.0,516.45,235
14312.0,3090.29,1904
14314.0,229.8,332
14315.0,3197.82,1344
14316.0,1370.34,4494
14317.0,508.58000000000004,255
14318.0,158.02,152
14319.0,494.85,329
14320.0,1346.75,713
14321.0,2218.06,3275
14322.0,474.1,158
14323.0,605.0600000000001,350
14324.0,701.61,402
14325.0,245.48000000000002,320
14326.0,940.98,572
14327.0,1894.93,1296
14329.0,9927.22,5921
14330.0,200.63,103
14331.0,462.65999999999997,252
14332.0,1943.51,893
14333.0,415.2,58
14334.0,4318.48,2986
14335.0,468.26,379
14336.0,1614.91,1759
14338.0,928.1,622
14339.0,620.27,456
14340.0,134.7,58
14341.0,4467.32,2819
14342.0,918.44,521
14343.0,1088.91,631
14344.0,3333.7000000000003,1669
14345.0,108.97999999999999,50
14346.0,2315.75,1878
14347.0,82.6,48
14348.0,409.57,183
14349.0,133.5,86
14350.0,972.03,543
14351.0,51.0,12
14352.0,1078.96,538
14353.0,376.5,344
14354.0,163.62,210
14355.0,1014.45,709
14356.0,701.23,277
14357.0,225.77,148
14358.0,400.06,338
14359.0,912.18,371
14360.0,2128.23,1151
14361.0,214.70999999999998,251
14362.0,161.2,100
14363.0,227.47000000000003,105
14364.0,3717.35,1967
14365.0,634.68,557
14366.0,136.0,16
14367.0,9261.52,4438
14368.0,155.0,36
14369.0,469.13,255
14370.0,1175.78,266
14371.0,100.5,34
14372.0,860.08,378
14373.0,76.55,17
14374.0,108.0,20
14375.0,1132.99,659
14376.0,215.46,50
14377.0,617.05,219
14378.0,131.25,57
14379.0,1268.91,713
14381.0,631.34,453
14382.0,1246.8,1701
14383.0,1247.69,817
14384.0,58.5,30
14385.0,202.11,159
14386.0,142.4,54
14387.0,1770.56,819
14388.0,6701.0,4360
14389.0,1898.01,1388
14390.0,6399.83,2910
14391.0,135.6,168
14392.0,266.4,114
14393.0,67.95,13
14394.0,93.8,58
14395.0,8208.01,4072
14396.0,2121.93,1022
14397.0,2612.96,1890
14398.0,707.79,267
14399.0,2113.16,968
14400.0,1732.47,1706
14401.0,6795.9,6401
14402.0,285.6,240
14403.0,1880.51,737
14404.0,2899.11,1656
14405.0,195.0,100
14406.0,156.75,77
14407.0,2142.73,1414
14408.0,4109.77,2444
14409.0,3756.09,2401
14410.0,2650.14,1375
14411.0,1063.0,196
14412.0,1426.19,1428
14413.0,427.57,279
14414.0,2399.33,2877
14415.0,12091.6,6304
14416.0,490.22,326
14417.0,604.2,567
14418.0,1937.25,1711
14419.0,1260.91,556
14420.0,1639.17,1120
14421.0,2469.37,1342
14422.0,10271.52,6067
14423.0,916.6099999999999,419
14424.0,322.08,48
14425.0,661.39,325
14426.0,11727.94,7023
14427.0,1263.52,538
14428.0,1244.83,436
14429.0,516.28,286
14430.0,1220.9,446
14431.0,2614.2,1202
14432.0,2255.51,2070
14433.0,289.6,134
14434.0,1372.8,368
14435.0,90.42,282
14436.0,271.70000000000005,297
14437.0,958.84,486
14438.0,131.9,82
14439.0,9443.04,2244
14440.0,6638.7300000000005,1755
14441.0,4611.6900000000005,1260
14442.0,5367.0199999999995,1431
14443.0,2386.47,1520
14444.0,132.04,180
14445.0,221.65,83
14446.0,1236.51,1056
14447.0,1711.73,913
14448.0,375.35,104
14449.0,2482.8,1778
14450.0,1128.44,522
14451.0,3308.77,1757
14452.0,665.59,289
14453.0,119.93,49
14454.0,977.3,400
14455.0,628.21,719
14456.0,3059.44,2871
14457.0,113.64,88
14458.0,228.62,320
14459.0,5375.74,2302
14460.0,1093.5,1879
14461.0,6713.11,3026
14462.0,2265.01,1070
14463.0,786.5699999999999,210
14464.0,111.0,62
14465.0,3946.03,2546
14466.0,4646.9,2644
14467.0,2220.9900000000002,1196
14468.0,204.24,164
14469.0,2112.21,980
14470.0,712.04,282
14471.0,400.95,187
14472.0,2228.22,1305
14473.0,234.34000000000003,88
14474.0,1278.08,453
14475.0,1151.15,541
14476.0,215.7,132
14477.0,1969.6,1120
14478.0,1276.66,1226
14479.0,1299.11,620
14480.0,1299.52,670
14481.0,2311.4900000000002,1584
14482.0,4357.91,2891
14483.0,257.1,193
14484.0,1070.98,744
14485.0,165.75,71
14486.0,175.5,90
14487.0,1453.61,837
14488.0,1064.28,799
14489.0,1574.93,1011
14490.0,1273.47,933
14491.0,468.13,179
14492.0,1921.91,751
14493.0,5130.15,3183
14494.0,401.46,210
14495.0,174.8,68
14496.0,2668.23,991
14497.0,697.0600000000001,332
14498.0,3911.27,2122
14499.0,2138.9700000000003,1250
14500.0,356.85,117
14501.0,251.21,161
14502.0,2467.63,1482
14503.0,3543.26,2004
14504.0,673.26,308
14505.0,11995.84,5381
14506.0,3290.67,1078
14507.0,3284.43,1536
14508.0,874.94,359
14509.0,110.95,38
14510.0,1007.28,821
14511.0,1314.81,784
14512.0,1223.47,742
14513.0,788.01,593
14514.0,4598.9800000000005,2496
14515.0,3749.2599999999998,1917
14516.0,163.92,68
14517.0,330.45,91
14518.0,174.37,278
14519.0,206.09,82
14520.0,270.6,146
14521.0,199.45000000000002,211
14522.0,1758.6200000000001,968
14523.0,241.09,251
14524.0,2933.71,1176
14525.0,8232.69,5234
14526.0,262.4,179
14527.0,27736.52,6745
14528.0,364.21999999999997,278
14529.0,620.04,348
14530.0,6197.4,3014
14531.0,376.34,260
14532.0,3859.1800000000003,1115
14533.0,3466.37,6038
14534.0,6266.51,2854
14535.0,6019.39,3213
14536.0,171.8,40
14537.0,641.4,228
14538.0,1370.8400000000001,284
14539.0,537.48,428
14540.0,3795.34,1619
14541.0,2499.68,1129
14542.0,103.25,19
14543.0,14867.12,2693
14544.0,2982.43,2438
14545.0,349.25,236
14546.0,5197.9,2696
14547.0,4007.54,2668
14548.0,2627.49,1021
14549.0,916.5500000000001,395
14550.0,1353.31,776
14551.0,880.04,487
14552.0,511.28000000000003,261
14553.0,1841.54,1140
14554.0,2381.04,1478
14555.0,2315.63,850
14556.0,835.34,331
14557.0,788.38,510
14558.0,655.5,162
14559.0,75.6,72
14560.0,6114.03,4580
14561.0,1080.76,1014
14562.0,6729.400000000001,2604
14563.0,664.32,299
14564.0,2605.62,1295
14565.0,3709.2200000000003,1937
14566.0,4092.0,2400
14567.0,1530.3600000000001,412
14568.0,919.7,645
14569.0,598.98,258
14570.0,512.4,363
14571.0,161.65,57
14572.0,5609.28,2931
14573.0,2621.42,835
14574.0,143.70000000000002,63
14575.0,460.71,176
14576.0,70.80000000000001,24
14577.0,1374.25,573
14578.0,168.63,240
14579.0,105.56,56
14580.0,14.850000000000001,3
14581.0,433.8,309
14582.0,114.11,73
14583.0,1781.03,1155
14584.0,1747.91,963
14585.0,1143.27,630
14586.0,237.36,444
14587.0,1601.14,761
14588.0,135.39,62
14589.0,79.5,10
14590.0,3006.62,904
14591.0,1447.14,1297
14592.0,570.46,415
14593.0,3704.5099999999998,1873
14594.0,634.83,331
14595.0,2164.45,1228
14596.0,229.47,79
14597.0,2201.54,1447
14598.0,384.04,354
14599.0,474.54,295
14600.0,865.1700000000001,487
14601.0,213.96,168
14602.0,205.35999999999999,80
14603.0,660.0,400
14604.0,136.35999999999999,86
14605.0,936.31,423
14606.0,30558.44,15613
14607.0,22589.63,14553
14608.0,3342.94,926
14609.0,1486.2,12720
14610.0,24.35,15
14611.0,604.3299999999999,582
14612.0,877.7,134
14613.0,76.32000000000001,72
14614.0,295.13,189
14615.0,951.76,495
14616.0,527.78,170
14617.0,190.47000000000003,81
14618.0,1342.32,704
14619.0,1291.24,594
14620.0,412.78000000000003,214
14621.0,3000.57,1706
14622.0,320.58000000000004,146
14623.0,2054.9,1047
14624.0,814.07,645
14625.0,4497.88,2155
14626.0,5410.92,3135
14627.0,462.75,284
14628.0,1998.0,1147
14629.0,959.01,380
14630.0,338.65,111
14631.0,2025.69,1407
14632.0,114.56,96
14633.0,344.90000000000003,96
14634.0,2124.46,1906
14635.0,215.22,118
14636.0,609.85,241
14637.0,106.67999999999999,100
14638.0,443.6,166
14639.0,4978.96,2410
14640.0,3667.06,1651
14641.0,110.46,90
14642.0,96.12,76
14643.0,1679.89,1377
14644.0,2247.72,770
14645.0,876.89,587
14646.0,526751.52,367072
14647.0,519.97,180
14648.0,4543.6,3320
14649.0,3775.31,2464
14650.0,62.5,22
14651.0,2034.1200000000001,886
14652.0,114.18,53
14653.0,3426.28,1974
14654.0,246.86,273
14655.0,3878.51,2341
14656.0,814.65,318
14657.0,1460.8700000000001,885
14658.0,247.15,47
