,Customer ID,NombreCommandes,NombreArticles,DateDerniereCommande,MontantTotal,CommandesAnnulees,NombreCommandesNonAnnulees,PanierMoyen,Recency,NombreArticlesMoyenParCommande,Country
693,13098.0,41,15911,2011-12-08 14:14:00,28658.88,13.0,15.0,1910.592,1,1060.7333333333333,United Kingdom
694,13099.0,1,288,2011-09-01 17:40:00,207.35999999999999,0.0,1.0,207.35999999999999,99,288.0,United Kingdom
695,13101.0,4,478,2011-04-19 14:37:00,695.4,0.0,4.0,173.85,234,119.5,United Kingdom
696,13102.0,42,6510,2011-12-08 12:52:00,11440.12,5.0,32.0,357.50375,1,203.4375,United Kingdom
697,13103.0,3,426,2011-10-31 09:38:00,709.64,0.0,3.0,236.54666666666665,39,142.0,United Kingdom
698,13104.0,9,834,2011-12-06 13:10:00,1709.1,0.0,9.0,189.89999999999998,3,92.66666666666667,United Kingdom
699,13105.0,1,100,2010-09-29 13:41:00,72.0,0.0,1.0,72.0,436,100.0,United Kingdom
700,13106.0,3,227,2011-08-03 11:50:00,586.46,1.0,1.0,586.46,128,227.0,United Kingdom
701,13107.0,15,4255,2011-10-26 14:52:00,5109.62,6.0,3.0,1703.2066666666667,44,1418.3333333333333,United Kingdom
702,13108.0,2,1043,2010-12-02 10:35:00,1098.52,0.0,2.0,549.26,372,521.5,United Kingdom
703,13110.0,14,757,2011-11-08 14:30:00,2896.17,2.0,10.0,289.617,31,75.7,United Kingdom
704,13111.0,1,180,2009-12-21 09:00:00,321.88000000000005,0.0,1.0,321.88000000000005,718,180.0,United Kingdom
705,13113.0,59,4049,2011-12-09 12:49:00,16613.9,22.0,15.0,1107.5933333333335,0,269.93333333333334,United Kingdom
706,13114.0,1,74,2009-12-09 09:56:00,234.38,0.0,1.0,234.38,730,74.0,United Kingdom
707,13117.0,19,2065,2011-11-18 12:02:00,2642.11,1.0,17.0,155.41823529411766,21,121.47058823529412,United Kingdom
708,13118.0,12,811,2011-11-20 12:46:00,2334.1,3.0,6.0,389.01666666666665,19,135.16666666666666,United Kingdom
709,13119.0,1,110,2010-02-09 08:38:00,134.9,0.0,1.0,134.9,668,110.0,United Kingdom
710,13120.0,1,12,2011-04-15 10:19:00,30.599999999999998,0.0,1.0,30.599999999999998,238,12.0,United Kingdom
711,13122.0,2,585,2011-09-06 15:53:00,922.39,0.0,2.0,461.195,94,292.5,United Kingdom
712,13123.0,2,268,2010-08-24 10:18:00,506.75,0.0,2.0,253.375,472,134.0,United Kingdom
713,13124.0,4,2783,2011-09-11 12:45:00,4782.45,0.0,4.0,1195.6125,89,695.75,United Kingdom
714,13125.0,1,54,2010-07-04 11:58:00,158.57,0.0,1.0,158.57,523,54.0,United Kingdom
715,13126.0,19,3381,2011-12-05 10:00:00,3902.47,6.0,7.0,557.4957142857143,4,483.0,United Kingdom
716,13127.0,1,127,2011-09-23 10:26:00,259.17,0.0,1.0,259.17,77,127.0,United Kingdom
717,13128.0,1,31,2010-03-18 15:08:00,263.5,0.0,1.0,263.5,631,31.0,United Kingdom
718,13129.0,2,296,2010-09-13 13:47:00,233.25,0.0,2.0,116.625,452,148.0,United Kingdom
719,13130.0,1,32,2011-09-06 15:30:00,64.0,0.0,1.0,64.0,94,32.0,United Kingdom
720,13131.0,8,1519,2011-11-16 13:21:00,3279.77,1.0,6.0,546.6283333333333,23,253.16666666666666,United Kingdom
721,13132.0,1,20,2011-03-23 12:44:00,77.3,0.0,1.0,77.3,261,20.0,United Kingdom
722,13133.0,3,55,2011-03-11 10:31:00,200.45000000000002,0.0,3.0,66.81666666666668,273,18.333333333333332,United Kingdom
723,13134.0,9,1349,2011-09-28 09:22:00,2422.28,3.0,3.0,807.4266666666667,72,449.6666666666667,United Kingdom
724,13135.0,2,4423,2011-05-27 10:52:00,3371.45,0.0,2.0,1685.725,196,2211.5,United Kingdom
725,13136.0,23,3039,2011-10-20 19:13:00,6099.650000000001,10.0,3.0,2033.216666666667,50,1013.0,United Kingdom
726,13137.0,16,4294,2011-11-29 12:09:00,7712.7,0.0,16.0,482.04375,10,268.375,United Kingdom
727,13138.0,8,717,2011-11-17 16:51:00,1454.49,1.0,6.0,242.415,22,119.5,United Kingdom
728,13139.0,9,4607,2011-11-23 13:54:00,8193.83,1.0,7.0,1170.547142857143,16,658.1428571428571,United Kingdom
729,13140.0,5,648,2011-08-23 15:33:00,1215.68,0.0,5.0,243.13600000000002,108,129.6,United Kingdom
730,13141.0,21,5134,2011-09-16 09:54:00,7536.63,4.0,13.0,579.7407692307693,84,394.9230769230769,United Kingdom
731,13142.0,1,258,2011-11-20 16:07:00,307.09,0.0,1.0,307.09,19,258.0,United Kingdom
732,13144.0,2,29,2011-01-11 11:15:00,135.35,0.0,2.0,67.675,332,14.5,United Kingdom
733,13145.0,8,263,2011-10-31 12:45:00,1419.77,1.0,6.0,236.62833333333333,39,43.833333333333336,United Kingdom
734,13146.0,1,154,2011-11-13 15:29:00,228.91,0.0,1.0,228.91,26,154.0,United Kingdom
735,13147.0,4,144,2011-11-29 13:59:00,712.8000000000001,0.0,4.0,178.20000000000002,10,36.0,United Kingdom
736,13148.0,36,4384,2011-11-10 15:23:00,8114.1,10.0,16.0,507.13125,29,274.0,United Kingdom
737,13149.0,4,1280,2011-11-25 13:09:00,1676.06,0.0,4.0,419.015,14,320.0,United Kingdom
738,13150.0,4,170,2010-08-26 10:15:00,435.02,1.0,2.0,217.51,470,85.0,United Kingdom
739,13151.0,5,800,2011-05-20 12:55:00,2501.19,2.0,1.0,2501.19,203,800.0,United Kingdom
740,13152.0,9,969,2010-10-18 13:44:00,2114.98,2.0,5.0,422.996,417,193.8,United Kingdom
741,13153.0,1,418,2011-12-04 12:14:00,486.22,0.0,1.0,486.22,5,418.0,United Kingdom
742,13154.0,4,973,2010-11-05 16:00:00,1609.29,1.0,2.0,804.645,399,486.5,United Kingdom
743,13155.0,6,909,2011-11-06 15:41:00,1750.18,0.0,6.0,291.69666666666666,33,151.5,United Kingdom
744,13156.0,3,914,2010-11-19 13:09:00,1586.54,0.0,3.0,528.8466666666667,385,304.6666666666667,United Kingdom
745,13157.0,10,4753,2011-10-21 13:50:00,5667.71,1.0,8.0,708.46375,49,594.125,United Kingdom
746,13158.0,5,992,2011-09-06 11:58:00,1508.18,0.0,5.0,301.636,94,198.4,United Kingdom
747,13159.0,5,1045,2011-12-01 11:20:00,1379.75,1.0,3.0,459.9166666666667,8,348.3333333333333,United Kingdom
748,13160.0,1,56,2011-11-17 13:07:00,91.8,0.0,1.0,91.8,22,56.0,United Kingdom
749,13161.0,2,106,2011-01-30 14:03:00,478.88,0.0,2.0,239.44,313,53.0,United Kingdom
750,13162.0,19,5668,2011-08-09 15:59:00,9116.94,3.0,13.0,701.303076923077,122,436.0,United Kingdom
751,13164.0,3,115,2010-05-19 13:52:00,308.45,1.0,1.0,308.45,569,115.0,United Kingdom
752,13165.0,3,1736,2011-10-24 15:05:00,1451.16,0.0,3.0,483.72,46,578.6666666666666,United Kingdom
753,13166.0,3,525,2011-03-02 14:28:00,881.68,1.0,1.0,881.68,282,525.0,United Kingdom
754,13167.0,5,995,2011-11-21 12:24:00,1113.15,0.0,5.0,222.63000000000002,18,199.0,United Kingdom
755,13168.0,6,910,2011-11-03 12:56:00,1866.26,1.0,4.0,466.565,36,227.5,United Kingdom
756,13169.0,3,296,2011-10-07 12:11:00,840.08,0.0,3.0,280.0266666666667,63,98.66666666666667,United Kingdom
757,13170.0,1,147,2011-11-13 12:19:00,116.00999999999999,0.0,1.0,116.00999999999999,26,147.0,United Kingdom
758,13171.0,5,227,2011-12-01 15:06:00,426.81,2.0,1.0,426.81,8,227.0,United Kingdom
759,13172.0,1,48,2010-11-04 15:10:00,69.6,0.0,1.0,69.6,400,48.0,United Kingdom
760,13173.0,13,1615,2011-12-05 15:51:00,2610.5,2.0,9.0,290.05555555555554,4,179.44444444444446,United Kingdom
761,13174.0,11,4537,2011-11-23 14:35:00,9471.94,0.0,11.0,861.0854545454546,16,412.45454545454544,United Kingdom
762,13176.0,1,453,2011-10-24 15:43:00,492.84,0.0,1.0,492.84,46,453.0,United Kingdom
763,13177.0,2,180,2011-10-06 09:56:00,512.2,0.0,2.0,256.1,64,90.0,United Kingdom
764,13178.0,25,8749,2011-11-13 16:14:00,13997.89,4.0,17.0,823.405294117647,26,514.6470588235294,United Kingdom
765,13179.0,1,368,2010-03-31 11:40:00,572.3100000000001,0.0,1.0,572.3100000000001,618,368.0,United Kingdom
766,13180.0,1,42,2010-04-11 13:37:00,86.10000000000001,0.0,1.0,86.10000000000001,607,42.0,United Kingdom
767,13181.0,1,171,2010-11-23 15:05:00,359.69,0.0,1.0,359.69,381,171.0,United Kingdom
768,13182.0,1,201,2011-10-25 13:46:00,121.18,0.0,1.0,121.18,45,201.0,United Kingdom
769,13183.0,18,4001,2011-12-02 10:30:00,7010.88,3.0,12.0,584.24,7,333.4166666666667,United Kingdom
770,13184.0,12,1661,2011-11-25 12:02:00,1647.79,2.0,8.0,205.97375,14,207.625,United Kingdom
771,13185.0,1,12,2011-03-17 11:56:00,71.4,0.0,1.0,71.4,267,12.0,United Kingdom
772,13186.0,5,804,2011-10-31 11:40:00,1539.69,2.0,1.0,1539.69,39,804.0,United Kingdom
773,13187.0,5,334,2011-01-06 18:57:00,329.31,1.0,3.0,109.77,337,111.33333333333333,United Kingdom
774,13188.0,1,25,2011-11-28 15:28:00,114.60000000000001,0.0,1.0,114.60000000000001,11,25.0,United Kingdom
775,13189.0,2,842,2011-11-21 10:39:00,260.68,0.0,2.0,130.34,18,421.0,United Kingdom
776,13190.0,4,306,2010-06-13 15:47:00,518.76,1.0,2.0,259.38,544,153.0,United Kingdom
777,13191.0,1,111,2010-02-19 17:02:00,159.21,0.0,1.0,159.21,658,111.0,United Kingdom
778,13192.0,8,1618,2011-09-05 14:13:00,2544.53,2.0,4.0,636.1325,95,404.5,United Kingdom
779,13193.0,1,50,2011-10-09 14:30:00,117.88,0.0,1.0,117.88,61,50.0,United Kingdom
780,13194.0,2,326,2011-07-27 09:01:00,472.78,0.0,2.0,236.39,135,163.0,United Kingdom
781,13195.0,1,83,2010-10-21 13:07:00,172.38,0.0,1.0,172.38,414,83.0,United Kingdom
782,13196.0,8,2004,2011-11-28 13:54:00,3059.64,1.0,6.0,509.94,11,334.0,United Kingdom
783,13197.0,1,204,2010-04-09 09:14:00,373.01000000000005,0.0,1.0,373.01000000000005,609,204.0,United Kingdom
784,13198.0,12,3438,2011-11-29 15:17:00,4912.28,4.0,4.0,1228.07,10,859.5,United Kingdom
785,13199.0,68,12009,2011-12-06 12:30:00,16389.98,2.0,64.0,256.0934375,3,187.640625,United Kingdom
786,13200.0,4,516,2011-11-20 15:35:00,870.09,0.0,4.0,217.5225,19,129.0,United Kingdom
787,13201.0,4,1039,2010-07-25 14:30:00,1240.6100000000001,0.0,4.0,310.15250000000003,502,259.75,United Kingdom
788,13202.0,8,571,2010-11-26 12:05:00,1571.35,1.0,6.0,261.89166666666665,378,95.16666666666667,United Kingdom
789,13203.0,11,2407,2011-11-30 10:45:00,2630.55,1.0,9.0,292.28333333333336,9,267.44444444444446,United Kingdom
790,13204.0,1,428,2009-12-08 14:56:00,966.6600000000001,0.0,1.0,966.6600000000001,731,428.0,United Kingdom
791,13205.0,1,256,2010-09-22 16:26:00,2803.2,0.0,1.0,2803.2,443,256.0,United Kingdom
792,13206.0,13,7155,2010-11-04 16:50:00,8377.32,0.0,13.0,644.4092307692307,400,550.3846153846154,United Kingdom
793,13207.0,4,178,2011-11-24 14:52:00,535.86,0.0,4.0,133.965,15,44.5,United Kingdom
794,13208.0,8,1309,2011-10-11 16:25:00,1964.02,0.0,8.0,245.5025,59,163.625,United Kingdom
795,13209.0,16,5760,2011-11-09 13:54:00,8438.06,3.0,10.0,843.8059999999999,30,576.0,United Kingdom
796,13210.0,1,316,2011-09-07 08:18:00,353.48,0.0,1.0,353.48,93,316.0,United Kingdom
797,13211.0,12,1885,2011-11-29 14:43:00,2706.87,2.0,8.0,338.35875,10,235.625,United Kingdom
798,13212.0,4,309,2011-11-30 15:12:00,780.58,1.0,2.0,390.29,9,154.5,United Kingdom
799,13213.0,14,2952,2011-10-14 11:42:00,3834.62,3.0,8.0,479.3275,56,369.0,United Kingdom
800,13214.0,7,2966,2010-10-18 10:00:00,3264.23,0.0,7.0,466.31857142857143,417,423.7142857142857,United Kingdom
801,13215.0,1,96,2010-11-02 18:26:00,81.6,0.0,1.0,81.6,402,96.0,United Kingdom
802,13216.0,1,297,2011-03-17 12:18:00,333.74,0.0,1.0,333.74,267,297.0,United Kingdom
803,13217.0,6,364,2011-08-09 15:32:00,266.12,2.0,2.0,133.06,122,182.0,United Kingdom
804,13218.0,1,88,2011-08-04 16:59:00,62.63999999999999,0.0,1.0,62.63999999999999,127,88.0,United Kingdom
805,13219.0,1,11,2010-03-31 14:18:00,76.23,0.0,1.0,76.23,618,11.0,United Kingdom
806,13220.0,5,396,2011-09-22 13:38:00,1336.0900000000001,0.0,5.0,267.218,78,79.2,United Kingdom
807,13221.0,2,243,2011-04-13 16:58:00,844.86,0.0,2.0,422.43,240,121.5,United Kingdom
808,13222.0,1,30,2010-05-11 13:54:00,88.5,0.0,1.0,88.5,577,30.0,United Kingdom
809,13223.0,6,568,2011-05-23 13:03:00,969.1200000000001,0.0,6.0,161.52,200,94.66666666666667,United Kingdom
810,13224.0,3,1509,2011-10-10 15:00:00,2147.85,1.0,1.0,2147.85,60,1509.0,United Kingdom
811,13225.0,17,7337,2011-12-06 13:29:00,15879.27,1.0,15.0,1058.618,3,489.1333333333333,United Kingdom
812,13226.0,2,179,2011-03-11 14:35:00,312.46,0.0,2.0,156.23,273,89.5,United Kingdom
813,13227.0,1,99,2011-05-22 11:47:00,257.7,0.0,1.0,257.7,201,99.0,United Kingdom
814,13228.0,1,200,2011-09-19 14:28:00,358.0,0.0,1.0,358.0,81,200.0,United Kingdom
815,13229.0,1,63,2011-04-28 12:07:00,160.95,0.0,1.0,160.95,225,63.0,United Kingdom
816,13230.0,31,3489,2011-12-05 16:03:00,6306.72,1.0,29.0,217.47310344827588,4,120.3103448275862,United Kingdom
817,13232.0,7,776,2011-11-27 10:39:00,1357.0,0.0,7.0,193.85714285714286,12,110.85714285714286,United Kingdom
818,13233.0,4,1604,2011-09-26 13:25:00,1176.46,0.0,4.0,294.115,74,401.0,United Kingdom
819,13234.0,2,162,2010-02-05 11:41:00,356.95,0.0,2.0,178.475,672,81.0,United Kingdom
820,13235.0,1,441,2011-05-11 17:13:00,1031.07,0.0,1.0,1031.07,212,441.0,United Kingdom
821,13236.0,3,411,2011-11-15 12:50:00,727.27,1.0,1.0,727.27,24,411.0,United Kingdom
822,13237.0,1,128,2010-11-17 10:07:00,643.0,0.0,1.0,643.0,387,128.0,United Kingdom
823,13238.0,7,440,2011-11-28 15:30:00,986.73,1.0,5.0,197.346,11,88.0,United Kingdom
824,13239.0,6,1148,2011-03-23 10:25:00,1579.84,1.0,4.0,394.96,261,287.0,United Kingdom
825,13240.0,9,844,2011-09-04 14:08:00,1640.77,1.0,7.0,234.3957142857143,96,120.57142857142857,United Kingdom
826,13241.0,1,48,2010-10-24 11:17:00,115.58,0.0,1.0,115.58,411,48.0,United Kingdom
827,13242.0,7,350,2011-08-19 12:53:00,699.4,0.0,7.0,99.91428571428571,112,50.0,United Kingdom
828,13243.0,5,579,2011-05-20 13:14:00,1278.04,0.0,5.0,255.608,203,115.8,United Kingdom
829,13244.0,1,38,2011-09-08 11:46:00,121.74000000000001,0.0,1.0,121.74000000000001,92,38.0,United Kingdom
830,13245.0,2,371,2011-10-20 11:40:00,989.22,0.0,2.0,494.61,50,185.5,United Kingdom
831,13246.0,14,2744,2011-11-21 16:50:00,3277.68,3.0,8.0,409.71,18,343.0,United Kingdom
832,13247.0,4,328,2011-11-22 10:59:00,501.12,0.0,4.0,125.28,17,82.0,United Kingdom
833,13248.0,2,305,2011-08-07 12:40:00,465.68,0.0,2.0,232.84,124,152.5,United Kingdom
834,13249.0,9,1246,2011-09-08 13:26:00,1608.93,0.0,9.0,178.77,92,138.44444444444446,United Kingdom
835,13250.0,3,106,2010-09-13 10:43:00,248.54000000000002,1.0,1.0,248.54000000000002,452,106.0,United Kingdom
836,13251.0,1,215,2010-11-02 13:20:00,252.68,0.0,1.0,252.68,402,215.0,United Kingdom
837,13252.0,3,128,2010-11-10 16:00:00,341.3,1.0,1.0,341.3,394,128.0,United Kingdom
838,13253.0,4,3015,2011-07-06 10:09:00,2951.11,0.0,4.0,737.7775,156,753.75,United Kingdom
839,13254.0,1,43,2010-11-28 15:42:00,51.410000000000004,0.0,1.0,51.410000000000004,376,43.0,United Kingdom
840,13255.0,4,514,2011-12-06 10:56:00,895.61,1.0,2.0,447.805,3,257.0,United Kingdom
841,13258.0,5,451,2011-11-28 09:31:00,1035.18,0.0,5.0,207.036,11,90.2,United Kingdom
842,13259.0,9,516,2011-10-09 10:48:00,1429.63,0.0,9.0,158.8477777777778,61,57.333333333333336,United Kingdom
843,13260.0,1,142,2011-10-09 13:21:00,557.62,0.0,1.0,557.62,61,142.0,United Kingdom
844,13261.0,2,210,2011-03-16 12:22:00,944.1,0.0,2.0,472.05,268,105.0,United Kingdom
845,13262.0,3,247,2011-03-21 15:06:00,573.45,0.0,3.0,191.15,263,82.33333333333333,United Kingdom
846,13263.0,38,5383,2011-12-08 13:59:00,8679.47,0.0,38.0,228.4071052631579,1,141.6578947368421,United Kingdom
847,13264.0,1,375,2010-09-23 12:42:00,722.5600000000001,0.0,1.0,722.5600000000001,442,375.0,United Kingdom
848,13265.0,5,1752,2011-10-17 15:02:00,2107.66,0.0,5.0,421.532,53,350.4,United Kingdom
849,13266.0,30,6669,2011-11-28 14:39:00,5965.3,11.0,8.0,745.6625,11,833.625,United Kingdom
850,13267.0,50,4043,2011-12-07 11:12:00,9526.61,14.0,22.0,433.0277272727273,2,183.77272727272728,United Kingdom
851,13268.0,14,3559,2011-11-22 11:34:00,3145.6,4.0,6.0,524.2666666666667,17,593.1666666666666,United Kingdom
852,13269.0,30,6559,2011-12-08 14:53:00,8861.39,2.0,26.0,340.8226923076923,1,252.26923076923077,United Kingdom
853,13270.0,1,400,2010-12-08 14:53:00,1180.0,0.0,1.0,1180.0,366,400.0,United Kingdom
854,13272.0,2,96,2011-11-08 14:00:00,276.56,0.0,2.0,138.28,31,48.0,United Kingdom
855,13273.0,1,153,2011-08-18 14:02:00,138.98,0.0,1.0,138.98,113,153.0,United Kingdom
856,13274.0,1,199,2010-10-26 13:48:00,360.85,0.0,1.0,360.85,409,199.0,United Kingdom
857,13275.0,2,140,2010-11-21 12:09:00,241.66,0.0,2.0,120.83,383,70.0,United Kingdom
858,13276.0,7,853,2011-10-07 12:44:00,1918.56,2.0,3.0,639.52,63,284.3333333333333,United Kingdom
859,13277.0,7,382,2011-11-24 09:21:00,523.3,0.0,7.0,74.75714285714285,15,54.57142857142857,United Kingdom
860,13278.0,4,1333,2011-10-30 11:49:00,1425.35,0.0,4.0,356.3375,40,333.25,United Kingdom
861,13280.0,8,1493,2011-08-09 13:14:00,2297.13,1.0,6.0,382.855,122,248.83333333333334,United Kingdom
862,13282.0,7,392,2011-11-21 15:33:00,1228.89,3.0,1.0,1228.89,18,392.0,United Kingdom
863,13283.0,4,204,2011-10-11 09:50:00,373.36,0.0,4.0,93.34,59,51.0,United Kingdom
864,13285.0,6,2457,2011-11-16 13:19:00,3364.59,0.0,6.0,560.765,23,409.5,United Kingdom
865,13286.0,1,274,2010-04-18 15:35:00,734.91,0.0,1.0,734.91,600,274.0,United Kingdom
866,13288.0,6,376,2010-09-22 16:32:00,892.16,1.0,4.0,223.04,443,94.0,United Kingdom
867,13289.0,1,119,2009-12-16 11:53:00,307.95,0.0,1.0,307.95,723,119.0,United Kingdom
868,13291.0,11,1619,2011-07-07 10:36:00,3320.84,0.0,11.0,301.8945454545455,155,147.1818181818182,United Kingdom
869,13292.0,6,514,2011-11-01 10:04:00,987.79,1.0,4.0,246.9475,38,128.5,United Kingdom
870,13293.0,7,549,2010-11-12 13:28:00,1180.34,1.0,5.0,236.06799999999998,392,109.8,United Kingdom
871,13294.0,3,996,2011-06-03 08:54:00,1689.53,0.0,3.0,563.1766666666666,189,332.0,United Kingdom
872,13296.0,6,653,2011-07-25 13:46:00,792.51,0.0,6.0,132.085,137,108.83333333333333,United Kingdom
873,13297.0,8,2693,2011-12-02 09:32:00,4352.67,1.0,6.0,725.445,7,448.8333333333333,United Kingdom
874,13298.0,1,96,2011-12-08 13:11:00,360.0,0.0,1.0,360.0,1,96.0,United Kingdom
875,13299.0,5,408,2011-03-16 12:55:00,1173.3,2.0,1.0,1173.3,268,408.0,United Kingdom
876,13300.0,5,447,2011-06-28 11:59:00,1267.21,2.0,1.0,1267.21,164,447.0,United Kingdom
877,13301.0,4,343,2011-08-28 11:25:00,600.19,0.0,4.0,150.0475,103,85.75,United Kingdom
878,13302.0,2,12,2011-07-07 17:56:00,159.2,0.0,2.0,79.6,155,6.0,United Kingdom
879,13303.0,1,26,2010-11-04 14:55:00,61.72,0.0,1.0,61.72,400,26.0,United Kingdom
880,13304.0,7,688,2010-12-23 14:35:00,1120.79,3.0,1.0,1120.79,351,688.0,United Kingdom
881,13305.0,16,2361,2011-12-05 15:15:00,3754.71,0.0,16.0,234.669375,4,147.5625,United Kingdom
882,13306.0,1,74,2010-10-05 14:55:00,53.65,0.0,1.0,53.65,430,74.0,United Kingdom
883,13307.0,3,140,2011-08-11 17:14:00,273.34,0.0,3.0,91.11333333333333,120,46.666666666666664,United Kingdom
884,13308.0,5,1070,2011-11-17 09:31:00,1652.47,1.0,3.0,550.8233333333334,22,356.6666666666667,United Kingdom
885,13309.0,6,1914,2011-12-02 16:34:00,1706.3700000000001,0.0,6.0,284.39500000000004,7,319.0,United Kingdom
886,13310.0,8,804,2011-12-01 08:23:00,1492.8,3.0,2.0,746.4,8,402.0,United Kingdom
887,13311.0,2,305,2011-12-05 12:55:00,598.57,0.0,2.0,299.285,4,152.5,United Kingdom
888,13312.0,1,41,2010-09-14 14:36:00,124.75,0.0,1.0,124.75,451,41.0,United Kingdom
889,13313.0,15,2299,2011-11-17 16:48:00,3423.27,3.0,9.0,380.36333333333334,22,255.44444444444446,United Kingdom
890,13314.0,4,484,2011-12-08 12:29:00,578.66,1.0,2.0,289.33,1,242.0,United Kingdom
891,13315.0,1,232,2010-01-19 15:34:00,310.26,0.0,1.0,310.26,689,232.0,United Kingdom
892,13316.0,11,21324,2011-11-02 13:40:00,13069.17,1.0,9.0,1452.13,37,2369.3333333333335,United Kingdom
893,13317.0,31,3051,2011-10-06 19:21:00,6068.53,12.0,7.0,866.9328571428571,64,435.85714285714283,United Kingdom
894,13318.0,3,304,2011-12-08 18:51:00,640.76,0.0,3.0,213.58666666666667,1,101.33333333333333,United Kingdom
895,13319.0,78,9193,2011-12-04 13:34:00,21706.09,20.0,38.0,571.2128947368421,5,241.92105263157896,United Kingdom
896,13320.0,9,1482,2011-09-30 12:52:00,2160.95,3.0,3.0,720.3166666666666,70,494.0,United Kingdom
897,13321.0,2,372,2011-09-28 15:24:00,567.36,0.0,2.0,283.68,72,186.0,United Kingdom
898,13322.0,1,117,2011-11-22 14:21:00,199.48000000000002,0.0,1.0,199.48000000000002,17,117.0,United Kingdom
899,13323.0,5,175,2011-12-06 17:12:00,787.85,0.0,5.0,157.57,3,35.0,United Kingdom
900,13324.0,23,8430,2011-11-07 15:51:00,10421.369999999999,5.0,13.0,801.6438461538461,32,648.4615384615385,United Kingdom
901,13325.0,1,240,2011-09-19 10:36:00,675.3,0.0,1.0,675.3,81,240.0,United Kingdom
902,13326.0,1,140,2010-10-03 16:00:00,281.76,0.0,1.0,281.76,432,140.0,United Kingdom
903,13327.0,21,4447,2011-11-01 10:21:00,9659.42,2.0,17.0,568.2011764705883,38,261.5882352941176,United Kingdom
904,13328.0,1,680,2011-01-27 15:22:00,1308.48,0.0,1.0,1308.48,316,680.0,United Kingdom
905,13329.0,14,3441,2011-11-08 10:29:00,4977.0199999999995,6.0,2.0,2488.5099999999998,31,1720.5,United Kingdom
906,13330.0,6,1975,2011-09-08 12:27:00,2806.18,0.0,6.0,467.69666666666666,92,329.1666666666667,United Kingdom
907,13331.0,1,54,2010-11-03 08:04:00,262.4,0.0,1.0,262.4,401,54.0,United Kingdom
908,13332.0,1,179,2011-11-25 13:30:00,350.9,0.0,1.0,350.9,14,179.0,United Kingdom
909,13333.0,3,685,2010-10-24 13:24:00,1015.74,0.0,3.0,338.58,411,228.33333333333334,United Kingdom
910,13334.0,6,3226,2011-09-18 15:21:00,6257.0,1.0,4.0,1564.25,82,806.5,United Kingdom
911,13336.0,1,559,2011-09-23 14:05:00,795.12,0.0,1.0,795.12,77,559.0,United Kingdom
912,13339.0,1,326,2011-05-23 08:31:00,860.12,0.0,1.0,860.12,200,326.0,United Kingdom
913,13340.0,12,9636,2011-10-25 13:15:00,22100.56,0.0,12.0,1841.7133333333334,45,803.0,United Kingdom
914,13341.0,1,301,2011-03-24 09:50:00,775.85,0.0,1.0,775.85,260,301.0,United Kingdom
915,13344.0,3,971,2011-10-03 09:45:00,2543.72,0.0,3.0,847.9066666666666,67,323.6666666666667,United Kingdom
916,13346.0,6,180,2010-09-03 11:41:00,299.4,0.0,6.0,49.9,462,30.0,United Kingdom
917,13347.0,1,204,2011-09-30 13:28:00,291.36,0.0,1.0,291.36,70,204.0,United Kingdom
918,13348.0,1,136,2011-10-06 17:28:00,233.76,0.0,1.0,233.76,64,136.0,United Kingdom
919,13349.0,1,224,2011-11-29 08:07:00,197.32,0.0,1.0,197.32,10,224.0,United Kingdom
920,13350.0,3,282,2011-11-23 16:33:00,810.72,1.0,1.0,810.72,16,282.0,United Kingdom
921,13351.0,1,116,2011-10-04 12:55:00,323.94,0.0,1.0,323.94,66,116.0,United Kingdom
922,13354.0,1,604,2011-09-29 13:17:00,743.53,0.0,1.0,743.53,71,604.0,United Kingdom
923,13355.0,1,314,2011-08-09 14:48:00,674.7,0.0,1.0,674.7,122,314.0,United Kingdom
924,13356.0,1,325,2011-09-20 14:33:00,768.24,0.0,1.0,768.24,80,325.0,United Kingdom
925,13357.0,5,2092,2011-03-27 13:56:00,3817.36,0.0,5.0,763.472,257,418.4,United Kingdom
926,13358.0,1,284,2011-03-16 11:52:00,389.03,0.0,1.0,389.03,268,284.0,United Kingdom
927,13360.0,6,932,2010-10-07 19:28:00,1464.1,2.0,2.0,732.05,428,466.0,United Kingdom
928,13361.0,2,324,2010-08-24 14:56:00,1450.5,0.0,2.0,725.25,472,162.0,United Kingdom
929,13362.0,10,2469,2011-12-06 13:57:00,5357.57,3.0,4.0,1339.3925,3,617.25,United Kingdom
930,13363.0,3,1144,2011-11-22 12:40:00,1623.86,0.0,3.0,541.2866666666666,17,381.3333333333333,United Kingdom
931,13366.0,1,144,2011-10-20 13:37:00,56.160000000000004,0.0,1.0,56.160000000000004,50,144.0,United Kingdom
932,13367.0,1,252,2010-10-04 10:00:00,460.20000000000005,0.0,1.0,460.20000000000005,431,252.0,United Kingdom
933,13368.0,5,592,2011-03-28 09:59:00,986.1,1.0,3.0,328.7,256,197.33333333333334,United Kingdom
934,13372.0,1,158,2011-09-11 12:46:00,328.64,0.0,1.0,328.64,89,158.0,United Kingdom
935,13373.0,6,4263,2011-10-10 10:51:00,7587.1900000000005,0.0,6.0,1264.5316666666668,60,710.5,United Kingdom
936,13374.0,2,134,2010-10-21 10:04:00,372.8,0.0,2.0,186.4,414,67.0,United Kingdom
937,13375.0,3,1123,2011-09-19 16:01:00,1786.48,1.0,1.0,1786.48,81,1123.0,United Kingdom
