,Customer ID,NombreCommandes,DateDerniereCommande,MontantTotal_x,TransactionAnnulation,Recency,Country,MontantTotal_y,NombreArticles_y,PourcentageAnnulationMontant,NombreArticlesMoyenParCommande,PanierMoyen
1607,13969.0,35.0,2011-12-02 15:11:00,13212.77,4.0,7,United Kingdom,13365.87,6817.0,1.1454548039147496,194.77142857142857,381.882
1608,13970.0,2.0,2010-11-18 13:21:00,846.55,0.0,386,United Kingdom,846.55,469.0,0.0,234.5,423.275
1609,13971.0,14.0,2011-12-01 08:27:00,4593.83,4.0,8,United Kingdom,4667.57,3084.0,1.5798370458289814,220.28571428571428,333.3978571428571
1610,13972.0,2.0,2011-09-30 11:54:00,190.25,0.0,70,United Kingdom,190.25,187.0,0.0,93.5,95.125
1611,13973.0,1.0,2011-02-25 15:21:00,264.7,0.0,287,United Kingdom,264.7,109.0,0.0,109.0,264.7
1612,13974.0,2.0,2011-10-21 14:41:00,663.52,2.0,49,United Kingdom,677.72,356.0,2.095260579590398,178.0,338.86
1613,13975.0,12.0,2011-11-08 13:19:00,5327.29,2.0,31,United Kingdom,5358.84,3934.0,0.5887468183412862,327.8333333333333,446.57
1614,13976.0,4.0,2011-05-17 09:13:00,1192.36,0.0,206,United Kingdom,1192.36,452.0,0.0,113.0,298.09
1615,13977.0,1.0,2010-10-24 14:08:00,519.8100000000001,0.0,411,United Kingdom,519.8100000000001,303.0,0.0,303.0,519.8100000000001
1616,13978.0,2.0,2011-11-25 11:36:00,196.79000000000002,0.0,14,United Kingdom,196.79,315.0,-1.444265939854871e-14,157.5,98.395
1617,13979.0,7.0,2011-09-27 13:32:00,3320.53,4.0,73,United Kingdom,3409.93,2267.0,2.6217546987767975,323.85714285714283,487.1328571428571
1618,13980.0,5.0,2011-10-10 13:34:00,753.12,4.0,60,United Kingdom,799.92,477.0,5.850585058505845,95.4,159.98399999999998
1619,13981.0,1.0,2010-11-04 11:10:00,327.39,1.0,400,United Kingdom,331.14,234.0,1.13245153107447,234.0,331.14
1620,13982.0,9.0,2011-10-31 16:24:00,4418.79,4.0,39,United Kingdom,4445.59,2736.0,0.6028446168000239,304.0,493.95444444444445
1621,13983.0,21.0,2011-11-10 11:06:00,6993.41,9.0,29,United Kingdom,7108.45,4157.0,1.6183556190168036,197.95238095238096,338.497619047619
1622,13984.0,12.0,2011-11-13 12:38:00,1616.1200000000001,1.0,26,United Kingdom,2048.6,1421.0,21.11100263594649,118.41666666666667,170.71666666666667
1623,13985.0,22.0,2011-12-05 17:06:00,9982.31,2.0,4,United Kingdom,10020.86,4936.0,0.3846975209712648,224.36363636363637,455.49363636363637
1624,13986.0,1.0,2011-11-22 15:00:00,320.46,0.0,17,United Kingdom,320.46,430.0,0.0,430.0,320.46
1625,13987.0,2.0,2010-11-25 10:20:00,682.54,0.0,379,United Kingdom,682.54,492.0,0.0,246.0,341.27
1626,13988.0,8.0,2011-11-20 10:15:00,4708.64,3.0,19,United Kingdom,4757.8,3385.0,1.0332506620707018,423.125,594.725
1627,13989.0,5.0,2011-10-05 09:47:00,2026.06,0.0,65,United Kingdom,2026.06,2207.0,0.0,441.4,405.212
1628,13990.0,1.0,2011-05-10 15:19:00,311.3,0.0,213,United Kingdom,311.3,190.0,0.0,190.0,311.3
1629,13991.0,6.0,2011-11-27 16:18:00,849.63,1.0,12,United Kingdom,854.97,997.0,0.624583318712941,166.16666666666666,142.495
1630,13992.0,3.0,2011-11-09 15:23:00,219.5,0.0,30,United Kingdom,219.5,154.0,0.0,51.333333333333336,73.16666666666667
1631,13993.0,19.0,2011-11-07 13:00:00,6690.36,5.0,32,United Kingdom,6775.71,2135.0,1.2596465905418084,112.36842105263158,356.6163157894737
1632,13994.0,6.0,2011-12-06 11:05:00,2313.14,0.0,3,United Kingdom,2313.14,940.0,0.0,156.66666666666666,385.5233333333333
1633,13995.0,14.0,2011-11-24 14:22:00,3836.26,4.0,15,United Kingdom,3902.01,2359.0,1.6850289978754536,168.5,278.71500000000003
1634,13996.0,2.0,2010-11-18 16:27:00,845.76,0.0,386,United Kingdom,845.76,612.0,0.0,306.0,422.88
1635,13997.0,3.0,2010-07-08 18:06:00,382.31,0.0,519,United Kingdom,382.31,146.0,0.0,48.666666666666664,127.43666666666667
1636,13998.0,3.0,2010-09-19 10:20:00,566.7,0.0,446,United Kingdom,566.7,204.0,0.0,68.0,188.9
1637,13999.0,29.0,2011-11-29 13:40:00,9438.01,7.0,10,United Kingdom,9502.26,5043.0,0.676154935773174,173.89655172413794,327.6641379310345
1638,14000.0,5.0,2011-05-17 13:44:00,1877.5900000000001,3.0,206,United Kingdom,2046.34,1838.0,8.246430211988223,367.6,409.268
1639,14001.0,9.0,2011-10-25 10:31:00,4530.09,0.0,45,United Kingdom,4530.09,1873.0,0.0,208.11111111111111,503.34333333333336
1640,14002.0,2.0,2011-07-28 15:55:00,529.73,0.0,134,United Kingdom,529.73,877.0,0.0,438.5,264.865
1641,14003.0,1.0,2009-12-07 08:53:00,209.41,0.0,732,United Kingdom,209.41,149.0,0.0,149.0,209.41
1642,14004.0,11.0,2011-10-27 14:40:00,6258.45,0.0,43,United Kingdom,6258.45,3425.0,0.0,311.3636363636364,568.9499999999999
1643,14005.0,5.0,2011-11-30 12:41:00,2874.72,0.0,9,United Kingdom,2874.72,2478.0,0.0,495.6,574.944
1644,14006.0,7.0,2011-08-16 09:39:00,2196.67,0.0,115,United Kingdom,2196.67,2181.0,0.0,311.57142857142856,313.81
1645,14007.0,1.0,2010-07-15 09:06:00,79.48,0.0,512,United Kingdom,79.48,16.0,0.0,16.0,79.48
1646,14008.0,1.0,2010-11-29 13:19:00,493.74,1.0,375,United Kingdom,509.04,326.0,3.0056577086280076,326.0,509.04
1647,14009.0,3.0,2011-05-25 15:47:00,1090.23,1.0,198,United Kingdom,1099.91,951.0,0.8800720058913969,317.0,366.6366666666667
1649,14011.0,2.0,2010-08-16 15:31:00,451.91999999999996,1.0,480,United Kingdom,457.82,644.0,1.2887160892927427,322.0,228.91
1650,14012.0,1.0,2011-03-07 12:26:00,328.8,0.0,277,United Kingdom,328.8,160.0,0.0,160.0,328.8
1651,14013.0,5.0,2011-08-21 15:01:00,1006.22,1.0,110,United Kingdom,1084.57,775.0,7.224061148657985,155.0,216.914
1652,14014.0,3.0,2011-09-23 13:18:00,1948.21,0.0,77,United Kingdom,1948.21,2004.0,0.0,668.0,649.4033333333333
1653,14015.0,1.0,2011-10-18 10:02:00,917.34,0.0,52,United Kingdom,917.34,378.0,0.0,378.0,917.34
1654,14016.0,11.0,2011-07-08 14:27:00,11279.71,2.0,154,EIRE,11303.41,5720.0,0.2096712408025607,520.0,1027.5827272727272
1655,14017.0,1.0,2010-05-17 14:52:00,229.75,0.0,571,United Kingdom,229.75,73.0,0.0,73.0,229.75
1656,14018.0,1.0,2010-03-04 14:23:00,367.15000000000003,0.0,645,United Kingdom,367.15,224.0,-1.5482342056600305e-14,224.0,367.15
1657,14019.0,3.0,2011-10-24 10:13:00,1398.96,1.0,46,United Kingdom,1421.61,1037.0,1.59326397535188,345.6666666666667,473.86999999999995
1658,14020.0,4.0,2011-11-23 09:22:00,1213.26,1.0,16,United Kingdom,1249.01,648.0,2.8622669153969946,162.0,312.2525
1659,14021.0,7.0,2011-07-07 15:46:00,1716.58,0.0,155,United Kingdom,1716.58,878.0,0.0,125.42857142857143,245.22571428571428
1660,14022.0,2.0,2011-04-28 14:39:00,792.15,0.0,225,United Kingdom,792.15,681.0,0.0,340.5,396.075
1661,14023.0,2.0,2011-12-02 13:58:00,584.07,0.0,7,United Kingdom,584.07,345.0,0.0,172.5,292.035
1662,14024.0,3.0,2011-08-10 11:30:00,645.74,0.0,121,United Kingdom,645.74,238.0,0.0,79.33333333333333,215.24666666666667
1663,14025.0,8.0,2010-09-01 10:11:00,3969.1,2.0,464,United Kingdom,4057.9,1914.0,2.1883240099558927,239.25,507.2375
1664,14026.0,2.0,2010-08-26 10:31:00,713.11,0.0,470,United Kingdom,713.11,427.0,0.0,213.5,356.555
1665,14027.0,1.0,2011-10-10 09:01:00,104.82,0.0,60,United Kingdom,104.82,62.0,0.0,62.0,104.82
1667,14029.0,2.0,2011-10-07 14:46:00,467.66,0.0,63,United Kingdom,467.66,198.0,0.0,99.0,233.83
1668,14030.0,20.0,2011-11-21 16:48:00,8145.59,2.0,18,United Kingdom,8262.29,4350.0,1.4124413449540105,217.5,413.1145
1670,14032.0,16.0,2011-12-07 15:23:00,4786.07,9.0,2,United Kingdom,4850.27,3916.0,1.3236376531615914,244.75,303.141875
1671,14033.0,1.0,2010-06-02 15:10:00,109.44,0.0,555,United Kingdom,109.44,576.0,0.0,576.0,109.44
1672,14034.0,3.0,2011-11-17 14:02:00,512.02,1.0,22,United Kingdom,651.8199999999999,423.0,21.44763891871989,141.0,217.2733333333333
1673,14035.0,9.0,2011-11-11 10:03:00,2852.47,2.0,28,United Kingdom,2856.72,1419.0,0.14877201825870232,157.66666666666666,317.4133333333333
1674,14036.0,1.0,2011-02-28 09:26:00,626.65,0.0,284,United Kingdom,626.65,268.0,0.0,268.0,626.65
1675,14037.0,6.0,2011-06-16 13:57:00,755.95,1.0,176,United Kingdom,836.95,590.0,9.67799749088954,98.33333333333333,139.49166666666667
1676,14038.0,5.0,2011-09-22 13:37:00,3000.93,3.0,78,United Kingdom,3069.88,1708.0,2.2460161309236932,341.6,613.976
1677,14039.0,2.0,2011-11-06 13:48:00,267.28000000000003,0.0,33,United Kingdom,267.28000000000003,192.0,0.0,96.0,133.64000000000001
1678,14040.0,35.0,2011-10-30 12:42:00,12461.89,6.0,40,United Kingdom,12645.57,5044.0,1.4525244809051732,144.11428571428573,361.30199999999996
1679,14041.0,1.0,2011-03-18 13:25:00,141.41,0.0,266,United Kingdom,141.41,94.0,0.0,94.0,141.41
1680,14042.0,1.0,2009-12-14 15:07:00,431.98,0.0,725,United Kingdom,431.98,180.0,0.0,180.0,431.98
1681,14043.0,2.0,2010-08-05 18:18:00,301.3,1.0,491,United Kingdom,304.25,153.0,0.969597370583398,76.5,152.125
1682,14044.0,10.0,2011-11-13 12:05:00,3102.4,1.0,26,United Kingdom,3119.35,2125.0,0.5433824354432756,212.5,311.935
1683,14045.0,16.0,2011-08-22 15:27:00,9660.63,3.0,109,United Kingdom,11313.03,4587.0,14.606166517723382,286.6875,707.064375
1684,14046.0,1.0,2011-02-28 14:48:00,151.59,0.0,284,United Kingdom,151.59,443.0,0.0,443.0,151.59
1685,14047.0,14.0,2011-12-01 11:43:00,4158.7300000000005,5.0,8,United Kingdom,4255.03,1649.0,2.2632037846971533,117.78571428571429,303.93071428571426
1686,14048.0,3.0,2011-03-07 13:49:00,713.89,1.0,277,United Kingdom,748.69,467.0,4.648118714020498,155.66666666666666,249.56333333333336
1687,14049.0,13.0,2011-11-23 12:20:00,13064.03,5.0,16,United Kingdom,13239.03,8609.0,1.3218491082805917,662.2307692307693,1018.3869230769232
1688,14050.0,2.0,2011-11-08 10:00:00,746.36,0.0,31,United Kingdom,746.36,689.0,0.0,344.5,373.18
1689,14051.0,37.0,2011-12-09 10:20:00,22104.5,5.0,0,United Kingdom,22434.0,5947.0,1.4687527859498974,160.72972972972974,606.3243243243244
1690,14052.0,2.0,2011-11-20 12:30:00,480.81,0.0,19,United Kingdom,480.81,187.0,0.0,93.5,240.405
1691,14053.0,4.0,2011-08-07 14:27:00,572.3,0.0,124,United Kingdom,572.3,490.0,0.0,122.5,143.075
1692,14054.0,1.0,2011-10-05 15:49:00,92.46,0.0,65,United Kingdom,92.46,62.0,0.0,62.0,92.46
1693,14055.0,3.0,2011-08-25 15:04:00,1520.96,0.0,106,United Kingdom,1520.96,720.0,0.0,240.0,506.9866666666667
1694,14056.0,23.0,2011-12-08 13:36:00,8125.24,6.0,1,United Kingdom,8214.65,4273.0,1.0884212960990407,185.7826086956522,357.1586956521739
1695,14057.0,22.0,2011-11-16 10:32:00,8338.28,1.0,23,United Kingdom,8408.84,6485.0,0.8391169293267501,294.77272727272725,382.22
1696,14058.0,2.0,2010-09-03 09:31:00,469.19,0.0,462,United Kingdom,469.19,211.0,0.0,105.5,234.595
1697,14059.0,1.0,2011-03-18 10:06:00,183.6,0.0,266,United Kingdom,183.6,128.0,0.0,128.0,183.6
1698,14060.0,30.0,2011-12-05 12:29:00,9503.14,2.0,4,United Kingdom,9519.08,8119.0,0.16745315723788967,270.6333333333333,317.30266666666665
1699,14061.0,3.0,2010-07-20 17:22:00,917.4300000000001,0.0,507,United Kingdom,917.43,133.0,-1.2391881421101995e-14,44.333333333333336,305.81
1701,14063.0,7.0,2010-01-22 11:28:00,9471.5,0.0,686,United Kingdom,9471.5,3848.0,0.0,549.7142857142857,1353.0714285714287
1702,14064.0,15.0,2011-11-10 13:14:00,3039.75,6.0,29,United Kingdom,3332.42,3977.0,8.782506406755452,265.1333333333333,222.16133333333335
1703,14065.0,3.0,2010-11-15 16:13:00,889.37,1.0,389,United Kingdom,891.02,582.0,0.18518102848420656,194.0,297.00666666666666
1704,14066.0,1.0,2011-03-18 12:21:00,152.55,0.0,266,United Kingdom,152.55,45.0,0.0,45.0,152.55
1705,14067.0,2.0,2011-10-07 10:21:00,374.7,0.0,63,United Kingdom,374.7,361.0,0.0,180.5,187.35
1706,14068.0,4.0,2011-01-23 16:02:00,1504.97,1.0,320,United Kingdom,1528.37,513.0,1.5310428757434302,128.25,382.0925
1707,14069.0,2.0,2010-07-13 12:12:00,230.06,0.0,514,United Kingdom,230.06,59.0,0.0,29.5,115.03
1708,14070.0,1.0,2010-01-24 12:27:00,326.55,0.0,684,United Kingdom,326.55,86.0,0.0,86.0,326.55
1709,14071.0,8.0,2011-12-06 12:27:00,1292.59,1.0,3,United Kingdom,1424.0,957.0,9.228230337078658,119.625,178.0
1710,14072.0,1.0,2010-02-11 12:31:00,390.85,0.0,666,United Kingdom,390.85,65.0,0.0,65.0,390.85
1711,14073.0,1.0,2011-11-18 16:14:00,139.54,1.0,21,United Kingdom,151.04,130.0,7.6138771186440675,130.0,151.04
1712,14074.0,1.0,2010-03-26 13:55:00,219.39999999999998,0.0,623,United Kingdom,219.4,228.0,1.2954288710302645e-14,228.0,219.4
1713,14075.0,5.0,2011-12-05 08:38:00,1724.87,0.0,4,United Kingdom,1724.87,1493.0,0.0,298.6,344.974
1714,14076.0,1.0,2011-08-02 15:19:00,122.47,0.0,129,United Kingdom,122.47,81.0,0.0,81.0,122.47
1715,14077.0,6.0,2011-10-30 12:35:00,615.0799999999999,0.0,40,United Kingdom,615.0799999999999,376.0,0.0,62.666666666666664,102.51333333333332
1716,14078.0,9.0,2011-08-30 12:16:00,1690.98,0.0,101,United Kingdom,1690.98,617.0,0.0,68.55555555555556,187.88666666666666
1717,14079.0,1.0,2011-08-07 12:10:00,375.1,0.0,124,United Kingdom,375.1,301.0,0.0,301.0,375.1
1718,14080.0,5.0,2011-11-07 11:09:00,1075.73,1.0,32,United Kingdom,1115.68,268.0,3.5807758497060123,53.6,223.13600000000002
1719,14081.0,10.0,2011-03-17 14:24:00,5250.05,6.0,267,United Kingdom,5370.1,3712.0,2.235526340291618,371.2,537.01
1720,14082.0,2.0,2010-12-10 11:02:00,413.36,0.0,364,United Kingdom,413.36,246.0,0.0,123.0,206.68
1721,14083.0,11.0,2011-12-05 13:14:00,1407.26,0.0,4,United Kingdom,1407.26,966.0,0.0,87.81818181818181,127.93272727272728
1722,14084.0,1.0,2010-07-15 14:36:00,150.5,0.0,512,United Kingdom,150.5,306.0,0.0,306.0,150.5
1723,14085.0,32.0,2011-12-07 13:46:00,10077.22,1.0,2,United Kingdom,10089.97,6563.0,0.12636311108952752,205.09375,315.3115625
1724,14086.0,1.0,2010-09-03 10:52:00,39.95,0.0,462,United Kingdom,39.95,1.0,0.0,1.0,39.95
1725,14087.0,3.0,2011-12-07 12:41:00,803.47,2.0,2,United Kingdom,846.22,727.0,5.051877762284039,242.33333333333334,282.0733333333333
1727,14089.0,1.0,2011-10-14 10:38:00,161.0,0.0,56,United Kingdom,161.0,134.0,0.0,134.0,161.0
1728,14090.0,1.0,2011-01-19 10:51:00,76.32000000000001,0.0,324,United Kingdom,76.32000000000001,72.0,0.0,72.0,76.32000000000001
1730,14092.0,24.0,2011-12-02 12:13:00,7209.74,3.0,7,United Kingdom,7229.45,3606.0,0.2726348477408383,150.25,301.2270833333333
1731,14093.0,1.0,2011-11-27 16:27:00,442.85,0.0,12,United Kingdom,442.85,406.0,0.0,406.0,442.85
1732,14094.0,1.0,2010-09-26 12:02:00,334.27,1.0,439,United Kingdom,335.22,177.0,0.2833959787602307,177.0,335.22
1733,14095.0,1.0,2009-12-17 12:49:00,2.95,0.0,722,United Kingdom,2.95,1.0,0.0,1.0,2.95
1735,14097.0,2.0,2010-08-15 14:20:00,422.85999999999996,0.0,481,United Kingdom,422.86,352.0,1.3442609577829072e-14,176.0,211.43
1736,14098.0,1.0,2011-11-03 10:13:00,147.35,0.0,36,United Kingdom,147.35,104.0,0.0,104.0,147.35
1737,14099.0,20.0,2011-11-23 13:53:00,5700.51,2.0,16,United Kingdom,5765.71,3670.0,1.1308234371829282,183.5,288.2855
1738,14100.0,1.0,2011-07-25 11:01:00,194.9,0.0,137,United Kingdom,194.9,64.0,0.0,64.0,194.9
1739,14101.0,13.0,2011-09-27 12:28:00,9942.13,1.0,73,United Kingdom,9961.93,10542.0,0.19875666662987082,810.9230769230769,766.3023076923077
1740,14102.0,5.0,2011-12-04 15:38:00,1314.73,3.0,5,United Kingdom,1360.28,961.0,3.34857529332196,192.2,272.056
1741,14104.0,5.0,2011-07-08 12:50:00,768.5799999999999,0.0,154,United Kingdom,768.5799999999999,508.0,0.0,101.6,153.71599999999998
1742,14105.0,5.0,2011-09-15 16:13:00,5703.9800000000005,4.0,85,United Kingdom,5988.83,3534.0,4.756354747087486,706.8,1197.766
1743,14106.0,1.0,2009-12-02 14:09:00,214.79999999999998,0.0,737,United Kingdom,214.8,24.0,1.3231708300932963e-14,24.0,214.8
1744,14107.0,11.0,2011-10-19 12:12:00,4853.7,2.0,51,United Kingdom,4877.3,3489.0,0.48387427470117406,317.1818181818182,443.39090909090913
1745,14108.0,4.0,2011-11-09 10:41:00,1041.21,1.0,30,United Kingdom,1044.96,660.0,0.35886541111621495,165.0,261.24
1747,14110.0,33.0,2011-12-06 12:26:00,12959.6,2.0,3,United Kingdom,12987.95,5825.0,0.21827925115203214,176.5151515151515,393.57424242424247
1748,14111.0,4.0,2011-11-25 13:44:00,688.6,1.0,14,United Kingdom,692.85,458.0,0.6134083856534603,114.5,173.2125
1751,14114.0,7.0,2011-03-11 09:42:00,1364.09,0.0,273,United Kingdom,1364.09,650.0,0.0,92.85714285714286,194.86999999999998
1752,14115.0,2.0,2010-07-26 12:36:00,622.6700000000001,0.0,501,United Kingdom,622.6700000000001,509.0,0.0,254.5,311.33500000000004
1753,14116.0,5.0,2011-11-20 10:29:00,1382.74,0.0,19,United Kingdom,1382.74,707.0,0.0,141.4,276.548
1754,14117.0,1.0,2011-07-19 09:49:00,90.0,0.0,143,United Kingdom,90.0,72.0,0.0,72.0,90.0
1755,14118.0,1.0,2010-10-07 11:59:00,458.45,0.0,428,United Kingdom,458.45,97.0,0.0,97.0,458.45
1756,14119.0,2.0,2010-12-20 13:58:00,163.47,1.0,354,United Kingdom,183.37,177.0,10.852374979549548,88.5,91.685
1758,14121.0,4.0,2011-12-06 12:19:00,2740.3,2.0,3,United Kingdom,2780.15,2082.0,1.4333758969839725,520.5,695.0375
1759,14122.0,3.0,2010-11-10 09:38:00,309.77,2.0,394,United Kingdom,362.42,114.0,14.527343965564823,38.0,120.80666666666667
1760,14123.0,1.0,2009-12-06 15:35:00,436.18,0.0,733,United Kingdom,436.18,234.0,0.0,234.0,436.18
1762,14125.0,3.0,2011-11-29 12:47:00,2740.43,0.0,10,United Kingdom,2740.43,1640.0,0.0,546.6666666666666,913.4766666666666
1763,14126.0,4.0,2011-12-02 11:45:00,1109.96,1.0,7,United Kingdom,1172.46,887.0,5.330672261740273,221.75,293.115
1764,14127.0,6.0,2011-08-09 10:49:00,1900.0800000000002,0.0,122,United Kingdom,1900.08,828.0,-1.1966531695677659e-14,138.0,316.68
1765,14128.0,3.0,2011-10-10 12:00:00,909.36,1.0,60,United Kingdom,924.21,814.0,1.6067776803973148,271.3333333333333,308.07
1766,14129.0,9.0,2011-12-08 11:02:00,2591.34,0.0,1,United Kingdom,2591.34,1414.0,0.0,157.11111111111111,287.9266666666667
1767,14130.0,4.0,2011-01-24 16:05:00,1882.67,0.0,319,United Kingdom,1882.67,1239.0,0.0,309.75,470.6675
1768,14131.0,1.0,2010-03-01 11:59:00,187.87,0.0,648,United Kingdom,187.87,118.0,0.0,118.0,187.87
1769,14132.0,11.0,2011-12-07 13:35:00,3580.13,1.0,2,United Kingdom,3586.03,3368.0,0.16452734639699307,306.1818181818182,326.00272727272727
1770,14133.0,4.0,2011-08-02 11:34:00,895.8399999999999,2.0,129,United Kingdom,911.14,398.0,1.6792150492789328,99.5,227.785
1771,14134.0,15.0,2010-11-22 12:26:00,11123.35,0.0,382,United Kingdom,11123.35,5814.0,0.0,387.6,741.5566666666667
1772,14135.0,24.0,2011-12-08 11:38:00,9605.05,1.0,1,United Kingdom,9643.92,9355.0,0.40305187102340956,389.7916666666667,401.83
1773,14136.0,5.0,2010-11-04 11:53:00,1553.96,2.0,400,United Kingdom,1570.81,1148.0,1.0726949790235554,229.6,314.162
1774,14137.0,1.0,2010-01-27 10:21:00,294.1,1.0,681,United Kingdom,332.7,462.0,11.602043883378409,462.0,332.7
1775,14138.0,2.0,2011-12-08 12:44:00,982.3800000000001,0.0,1,United Kingdom,982.38,610.0,-1.1572592858325296e-14,305.0,491.19
1776,14139.0,4.0,2011-10-24 13:34:00,1086.8,0.0,46,United Kingdom,1086.8,1049.0,0.0,262.25,271.7
1777,14140.0,2.0,2011-12-06 09:05:00,920.05,1.0,3,United Kingdom,935.05,811.0,1.604192289182397,405.5,467.525
1778,14141.0,4.0,2011-12-07 09:53:00,879.0300000000001,2.0,2,United Kingdom,915.13,355.0,3.944794728617782,88.75,228.7825
1779,14142.0,2.0,2010-12-01 16:33:00,967.75,2.0,373,United Kingdom,983.15,831.0,1.56639373442506,415.5,491.575
1780,14143.0,1.0,2011-07-29 09:48:00,115.8,0.0,133,United Kingdom,115.8,30.0,0.0,30.0,115.8
1781,14144.0,1.0,2010-08-10 15:17:00,30.599999999999998,0.0,486,United Kingdom,30.6,12.0,1.1610175420916671e-14,12.0,30.6
1782,14145.0,7.0,2011-10-24 12:10:00,7006.05,1.0,46,United Kingdom,7600.05,1655.0,7.815738054354905,236.42857142857142,1085.7214285714285
1783,14146.0,12.0,2011-12-01 10:18:00,8208.87,1.0,8,United Kingdom,9450.3,5780.0,13.136408367988302,481.6666666666667,787.525
1784,14147.0,9.0,2011-10-21 13:36:00,2019.3,3.0,49,United Kingdom,2590.2,995.0,22.04076905258281,110.55555555555556,287.79999999999995
1785,14148.0,2.0,2011-04-20 12:02:00,466.29,0.0,233,United Kingdom,466.29,223.0,0.0,111.5,233.145
1787,14150.0,2.0,2011-11-04 10:05:00,658.64,0.0,35,United Kingdom,658.64,496.0,0.0,248.0,329.32
1788,14151.0,2.0,2010-02-04 15:35:00,666.7,1.0,673,United Kingdom,679.45,405.0,1.876517771727132,202.5,339.725
1789,14152.0,7.0,2011-09-25 12:54:00,1975.44,2.0,75,United Kingdom,1997.34,1844.0,1.0964582895250616,263.42857142857144,285.3342857142857
1790,14153.0,1.0,2010-08-13 14:35:00,233.4,0.0,483,United Kingdom,233.4,312.0,0.0,312.0,233.4
1791,14154.0,8.0,2011-04-14 16:26:00,6263.6,2.0,239,United Kingdom,6460.7,3222.0,3.0507530143792385,402.75,807.5875
1792,14155.0,1.0,2011-03-18 14:13:00,118.75,0.0,266,United Kingdom,118.75,25.0,0.0,25.0,118.75
1794,14157.0,5.0,2011-11-20 11:32:00,970.33,1.0,19,United Kingdom,1002.78,540.0,3.2360039091326045,108.0,200.55599999999998
1795,14158.0,1.0,2011-10-30 15:08:00,507.66,0.0,40,United Kingdom,507.66,781.0,0.0,781.0,507.66
1796,14159.0,20.0,2011-11-20 12:36:00,7603.83,5.0,19,United Kingdom,7926.79,6587.0,4.074284798764696,329.35,396.3395
1797,14160.0,7.0,2010-04-08 14:30:00,8421.47,0.0,610,United Kingdom,8421.47,4661.0,0.0,665.8571428571429,1203.0671428571427
1798,14161.0,7.0,2011-05-08 11:41:00,3318.88,0.0,215,United Kingdom,3318.88,1623.0,0.0,231.85714285714286,474.1257142857143
1799,14162.0,2.0,2011-06-19 11:36:00,289.36,0.0,173,United Kingdom,289.36,142.0,0.0,71.0,144.68
1800,14163.0,5.0,2011-09-13 15:18:00,2594.62,0.0,87,United Kingdom,2594.62,950.0,0.0,190.0,518.924
1801,14164.0,2.0,2011-09-30 12:24:00,1631.77,0.0,70,United Kingdom,1631.77,1033.0,0.0,516.5,815.885
1802,14165.0,1.0,2011-03-09 12:39:00,122.53999999999999,0.0,275,United Kingdom,122.54,54.0,1.159691098025298e-14,54.0,122.54
1803,14166.0,2.0,2010-07-22 19:42:00,256.85,0.0,505,United Kingdom,256.85,84.0,0.0,42.0,128.425
1804,14167.0,8.0,2011-10-31 14:29:00,1296.49,0.0,39,United Kingdom,1296.49,350.0,0.0,43.75,162.06125
1805,14168.0,2.0,2010-10-15 10:49:00,305.9,1.0,420,United Kingdom,370.45,147.0,17.42475367795924,73.5,185.225
1806,14169.0,2.0,2010-10-05 08:45:00,616.03,0.0,430,United Kingdom,616.03,204.0,0.0,102.0,308.015
1807,14170.0,3.0,2010-11-29 13:10:00,597.33,0.0,375,United Kingdom,597.33,290.0,0.0,96.66666666666667,199.11
1808,14171.0,2.0,2011-09-02 16:43:00,498.79,0.0,98,United Kingdom,498.79,211.0,0.0,105.5,249.395
1809,14172.0,3.0,2010-04-13 13:26:00,389.97,1.0,605,United Kingdom,402.72,88.0,3.1659713945172823,29.333333333333332,134.24
1810,14173.0,6.0,2011-11-29 11:54:00,566.95,1.0,10,United Kingdom,586.0,194.0,3.2508532423208116,32.333333333333336,97.66666666666667
1811,14174.0,1.0,2011-11-06 13:17:00,134.46,0.0,33,United Kingdom,134.46,94.0,0.0,94.0,134.46
1812,14175.0,8.0,2011-10-19 13:42:00,7350.44,9.0,51,United Kingdom,7678.88,3009.0,4.277186256329054,376.125,959.86
1813,14176.0,5.0,2011-02-15 13:12:00,913.11,1.0,297,United Kingdom,916.01,326.0,0.3165904302354753,65.2,183.202
1814,14177.0,13.0,2011-09-16 09:52:00,2224.39,1.0,84,United Kingdom,2229.34,1048.0,0.22203880969256695,80.61538461538461,171.48769230769233
1815,14178.0,7.0,2011-12-01 12:01:00,1600.93,0.0,8,United Kingdom,1600.93,1503.0,0.0,214.71428571428572,228.70428571428573
1816,14179.0,2.0,2011-10-30 12:07:00,719.78,0.0,40,United Kingdom,719.78,330.0,0.0,165.0,359.89
1817,14180.0,33.0,2011-11-29 10:56:00,6110.75,9.0,10,United Kingdom,6319.25,878.0,3.2994421806385255,26.606060606060606,191.49242424242425
1818,14181.0,2.0,2010-10-25 08:27:00,310.55,0.0,410,United Kingdom,310.55,122.0,0.0,61.0,155.275
1819,14182.0,4.0,2010-09-22 11:45:00,660.07,1.0,443,United Kingdom,678.77,174.0,2.754983278577417,43.5,169.6925
1820,14183.0,2.0,2010-10-24 14:45:00,286.29,0.0,411,United Kingdom,286.29,61.0,0.0,30.5,143.145
1821,14184.0,1.0,2011-10-04 12:43:00,452.89,0.0,66,United Kingdom,452.89,127.0,0.0,127.0,452.89
